BOR;AN;FI;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM
MCO;2017;780300455;780000717;25;9125;1023;363;3309;27;9855;1888;257;3936;;;0;0;0;52;18980;2911;620;7245;;0;;;34;30;8525;;0;;;30;8525;;;34;;;;;;;;;;;;;;;;;;;
MCO;2017;780630026;750803900;1;365;35;0;298;;;0;0;0;;;0;0;0;1;365;35;0;298;8;1635;;;0;;0;;0;;;8;1635;;;0;1;0;1;0;0;1;0;0;0;;;30;;69;;2554;;;
MCO;2017;780800256;780110078;353;119057;24301;4801;106547;84;30497;4737;126;23336;49;16050;4340;180;15364;486;165604;33378;5107;145247;13;3392;3;624;8759;15;3414;3;1195;;;31;8001;3;624;8759;1;0;1;1;1;1;1;1;1;;;;;109919;1135;94433;902;6698;36633
MCO;2017;790000087;790000012;352;123236;19791;1677;108656;117;41679;6817;420;31390;41;14965;2452;166;9139;510;179880;29060;2263;149185;32;1255;;;40008;33;5461;4;316;;;69;7032;;;40008;1;1;1;1;1;1;1;1;1;88;242;66;66;112977;8630;92450;676;6592;37459
MCO;2017;790000095;790006654;42;15330;2743;514;14495;49;16938;2682;137;9950;18;6570;962;10;3837;109;38838;6387;661;28282;3;102;0;0;476;11;2371;1;279;0;0;15;2752;0;0;476;1;0;1;1;1;1;0;1;0;43;70;22;;21462;3422;22000;0;1153;2521
MCO;2017;790000103;790006654;40;14600;2142;413;13518;0;0;0;0;0;0;0;0;0;0;40;14600;2142;413;13518;2;37;0;0;9;7;1320;0;0;0;0;9;1357;0;0;9;0;0;1;1;0;0;0;0;1;15;;;80;8761;993;12278;0;508;636
MCO;2017;790000111;790019491;17;6205;384;9;5049;;;0;0;0;;;0;0;0;17;6205;384;9;5049;;0;;;3;;0;;0;;;;0;;;3;;;;;;;;;;;;;;;;;;;
MCO;2017;790000137;790019491;10;3650;243;2;3311;;;0;0;0;;;0;0;0;10;3650;243;2;3311;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;790003537;790006654;81;29543;4272;362;26342;20;7298;1366;109;4884;0;0;0;0;0;101;36841;5638;471;31226;5;1292;0;0;1220;6;753;0;0;0;0;11;2045;0;0;1220;1;0;1;1;0;0;0;1;0;13;0;0;0;12023;1971;11483;0;1293;1211
MCO;2017;790009948;790001242;48;17520;2838;273;13514;87;32057;4097;87;16173;16;5840;578;24;2226;151;55417;7513;384;31913;4;4;;;228;34;8581;;0;;;38;8585;;;228;;;;;;;;;;;;;;;;;;;
MCO;2017;800000143;800000028;212;77380;11058;850;67689;48;17520;3207;145;13265;25;9125;1790;429;5661;285;104025;16055;1424;86615;13;643;;;4114;7;2395;;0;;;20;3038;;;4114;1;0;1;1;1;1;1;1;1;10;10;11;7;40239;3161;52676;0;5184;7816
MCO;2017;800000184;800000036;20;7300;908;125;6489;;;0;0;0;;;0;0;0;20;7300;908;125;6489;;0;;;6;;0;;0;;;;0;;;6;1;0;1;1;0;0;1;1;0;26;;;;5563;0;0;0;0;0
MCO;2017;800000192;800000044;156;56940;6649;55;52484;;;0;0;0;;;0;0;0;156;56940;6649;55;52484;12;1887;;;2861;;0;;0;;;12;1887;;;2861;0;1;1;0;0;0;0;1;0;150;;;;39869;;15725;4;;10964
MCO;2017;800000200;800000051;18;6738;724;35;6554;;;0;0;0;;;0;0;0;18;6738;724;35;6554;1;163;;;36;;0;;0;;;1;163;;;36;1;0;1;1;0;0;0;0;0;;;;;4354;7290;7593;;;1755
MCO;2017;800000226;800000069;48;17520;2597;252;15042;;;0;0;0;;;0;0;0;48;17520;2597;252;15042;10;1420;;;864;;0;1;14;;;11;1434;;;864;1;1;1;1;1;0;1;1;1;;66;;22;13657;1633;13066;;1578;2712
MCO;2017;800000275;800000077;29;10585;665;3;7201;;;0;0;0;;;0;0;0;29;10585;665;3;7201;5;794;;;0;;0;;0;;;5;794;;;0;1;1;1;1;0;0;1;0;1;44;;;44;6433;;;;;
MCO;2017;800000390;800000085;35;12775;2490;605;12566;0;0;0;0;0;0;0;0;0;0;35;12775;2490;605;12566;0;0;0;0;77;0;0;0;0;0;0;0;0;0;0;77;1;1;1;1;0;1;1;0;1;104;;96;216;8005;2523;20761;45;3671;4600
MCO;2017;800000432;800000093;34;12410;2856;407;13761;15;5475;776;66;2990;15;5475;735;94;2479;64;23360;4367;567;19230;6;1036;0;0;568;4;715;1;58;0;0;11;1809;0;0;568;1;0;1;1;1;1;1;1;1;;;;;18326;2411;17847;0;1103;2479
MCO;2017;800000440;800000085;10;3650;209;1;2278;;;0;0;0;;;0;0;0;10;3650;209;1;2278;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;1110;218;742;297;16;0
MCO;2017;800000507;800000135;24;8760;348;1;6925;;;0;0;0;;;0;0;0;24;8760;348;1;6925;;0;;;0;;0;;0;;;;0;;;0;1;0;0;1;0;0;0;0;0;;;;;322;;523;;;
MCO;2017;800000614;800000044;10;3650;171;3;2832;0;;0;0;0;0;;0;0;0;10;3650;171;3;2832;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;2;;1;0;0;0
MCO;2017;800002503;800001141;6;2190;387;41;2047;73;26645;2793;165;8769;;;0;0;0;79;28835;3180;206;10816;;0;;;19977;29;5810;;0;;;29;5810;;;19977;;;;;;;;;;;;;;;;;;;
MCO;2017;800006124;800000044;518;188423;29326;2995;157712;313;114245;19590;953;88838;66;24090;4420;189;18599;897;326758;53336;4137;265149;30;8343;;;57643;42;6314;7;2195;;;79;16852;;;57643;1;;;1;1;1;1;;1;33;60;60;90;234761;7971;198381;1942;7478;69646
MCO;2017;800009466;800002982;20;7300;585;4;4903;167;60955;5389;0;19294;0;0;0;0;0;187;68255;5974;4;24197;;0;;;405;17;8961;;0;;;17;8961;;;405;;;;;;;;;;;;;;;;;;;
MCO;2017;800009920;800003071;64;23360;3066;9;17291;98;35770;5115;1;17724;61;22265;3941;0;16721;223;81395;12122;10;51736;8;204;6;884;490;50;12672;7;110;;;65;12986;6;884;490;;;;;;;;;;;;;;;;;;;
MCO;2017;800013179;800013138;38;13870;2905;287;10485;;;0;0;0;;;0;0;0;38;13870;2905;287;10485;4;3490;;;8831;;0;;0;;;4;3490;;;8831;;;;;;;;;;;;;;;;;;;
MCO;2017;800015729;800015679;57;20805;5653;1555;13050;;;0;0;0;;;0;0;0;57;20805;5653;1555;13050;6;0;;;0;;0;;0;;;6;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;800017253;800000044;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;0;10;1772;;0;;;10;1772;;;0;0;0;0;0;0;0;0;;1;;;;7;;;;;;
MCO;2017;800018491;800018483;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;0;29;3512;;0;;;29;3512;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;810000224;810000471;141;51465;9079;897;44313;47;17155;2661;0;9404;18;6570;881;196;2924;206;75190;12621;1093;56641;9;5087;2;204;28892;10;2670;1;95;;;20;7852;2;204;28892;;;;;;;;;;;;;;;;;;;
MCO;2017;810000448;810099945;21;6672;490;0;6518;;;0;0;0;;;0;0;0;21;6672;490;0;6518;;0;;;19;;0;;0;;;;0;;;19;0;0;1;0;0;0;0;0;0;90;;;;3572;;1011;;;
MCO;2017;810000505;810000331;162;54435;8406;872;43025;50;17840;2663;93;14945;24;8760;1485;52;6165;236;81035;12554;1017;64135;8;1212;;;4014;8;2357;1;60;;;17;3629;;;4014;1;1;1;1;1;1;1;0;0;;;;;53319;5919;47012;178;3737;13985
MCO;2017;810000513;810000349;25;9125;702;7;7556;;;0;0;0;;;0;0;0;25;9125;702;7;7556;;0;;;13;;0;;0;;;;0;;;13;;;;;;;;;;;;;;;;;;;
MCO;2017;810000521;810000380;224;81459;11849;2034;66426;78;28494;4205;213;21087;28;10220;1993;410;6902;330;120173;18047;2657;94415;11;140;;;5764;14;3495;;0;;;25;3635;;;5764;1;1;1;1;1;1;1;1;1;50;60;50;120;53316;5665;67669;868;5109;15858
MCO;2017;810000539;810000398;18;6570;247;15;4302;;;0;0;0;;;0;0;0;18;6570;247;15;4302;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;810000562;810000455;42;14820;2393;377;12027;0;;1;1;0;17;6205;997;235;2823;59;21025;3391;613;14850;2;124;;;117;5;759;;0;;;7;883;;;117;1;1;1;1;0;1;1;1;1;68;;43;80;17583;2295;22923;329;3041;1479
MCO;2017;810101170;810101162;6;2190;225;0;1770;105;38325;4145;40;13645;;;0;0;0;111;40515;4370;40;15415;;0;;;329;15;5903;;0;;;15;5903;;;329;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;810101444;810000992;42;15330;3047;949;8770;81;29565;3518;53;12872;;;0;0;0;123;44895;6565;1002;21642;;0;;;217;16;6032;;0;;;16;6032;;;217;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;820000032;820000016;193;70445;10812;1116;57914;40;14600;2358;222;9286;23;8365;1432;85;5576;256;93410;14602;1423;72776;8;568;;;3702;8;2653;0;72;;;16;3293;;;3702;;;;;;;;;;27;56;53;71;52788;3173;60672;928;636;15331
MCO;2017;820000040;820000081;16;5840;2542;334;11051;51;18615;2298;256;6531;15;5475;1195;488;2635;82;29930;6035;1078;20217;10;2901;;;0;8;2191;2;272;;;20;5364;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;820000057;820000131;120;43800;6586;362;35987;75;27375;5246;140;21837;19;6570;792;35;2874;214;77745;12624;537;60698;12;4065;;;23204;20;3998;1;164;;;33;8227;;;23204;;;;;;;;;;;;;;;;;;;
MCO;2017;820000065;820000156;;;0;0;0;33;12045;1350;22;2612;;;0;0;0;33;12045;1350;22;2612;;0;;;0;3;6896;;0;;;3;6896;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;820000883;820004950;42;15330;2253;391;12938;24;8760;912;0;5223;;;0;0;0;66;24090;3165;391;18161;1;449;;;123;1;949;;0;;;2;1398;;;123;1;1;1;1;1;1;0;1;0;40;80;20;;16444;;27893;;;7339
MCO;2017;830000279;830100517;56;20440;5675;1184;23124;30;10950;1898;64;8548;15;5475;1253;353;3332;101;36865;8826;1601;35004;6;1410;;;989;8;990;;0;;;14;2400;;;989;0;1;0;0;0;1;1;1;0;;;5;;;;;;;
MCO;2017;830000287;830100525;176;60932;8820;1013;48256;44;16060;2436;47;11615;25;9125;1633;61;6072;245;86117;12889;1121;65943;20;1699;1;64;4816;7;1392;4;1040;;;31;4131;1;64;4816;1;0;0;1;1;1;1;0;1;;173;67;24;48643;3499;38688;247;6380;5271
MCO;2017;830000295;830100533;180;65700;10711;1911;49539;32;11680;1697;90;8743;20;7300;1213;89;4642;232;84680;13621;2090;62924;4;98;;;552;7;1791;0;0;;;11;1889;;;552;1;1;1;1;0;1;1;1;1;55;;36;45;29759;2238;29367;491;5389;8225
MCO;2017;830000311;830100566;193;65071;11639;703;69981;62;22225;2652;29;15232;26;9490;1940;55;7250;281;96786;16231;787;92463;11;2380;0;154;6595;8;1385;0;694;;;19;4459;0;154;6595;1;1;1;1;1;1;1;1;1;;;;;60981;3484;60981;0;800;8088
MCO;2017;830000337;830100590;38;13870;3027;444;12515;;;0;0;0;15;5475;644;68;2248;53;19345;3671;512;14763;4;167;;;1322;;0;0;121;;;4;288;;;1322;0;0;0;0;0;1;0;0;0;;;;;2493;316;576;;2294;445
MCO;2017;830000345;830100616;373;128852;24999;4491;115934;141;50894;9696;301;44457;53;19338;4411;292;15959;567;199084;39106;5084;176350;49;1647;;;26665;25;5498;4;627;;;78;7772;;;26665;1;0;1;1;1;1;1;1;1;50;38;17;46;107281;5083;64344;433;4220;23996
MCO;2017;830100103;830000022;17;6205;897;10;9694;72;26280;3447;242;10952;;;0;0;0;89;32485;4344;252;20646;;0;;;18088;30;8662;;0;;;30;8662;;;18088;;;;;;;;;;;;;;245;;178;;;
MCO;2017;830100251;830000063;44;16060;1554;46;11049;52;16145;2414;61;7481;;;0;0;0;96;32205;3968;107;18530;;0;;;4339;27;5545;;0;;;27;5545;;;4339;;;;;;;;;;;;;;;;;;;
MCO;2017;830100319;830020855;95;34251;6419;639;26008;69;25185;3634;139;15503;;;0;0;0;164;59436;10053;778;41511;;0;;;71;47;6875;;0;;;47;6875;;;71;;;;;;;;;;;;;;;;;;;
MCO;2017;830100327;830000105;;;0;0;0;41;14965;1848;12;5309;;;0;0;0;41;14965;1848;12;5309;;0;;;27;30;6733;;0;;;30;6733;;;27;;;;;;;;;;;;;;;;;;;
MCO;2017;830100368;830000147;;;0;0;0;59;21535;1892;43;7633;;;0;0;0;59;21535;1892;43;7633;;0;;;138;18;4581;;0;;;18;4581;;;138;;;;;;;;;;;;;;38;;;;;
MCO;2017;830100392;830000154;35;12775;2406;120;14597;65;23725;3525;579;8143;0;0;0;0;0;100;36500;5931;699;22740;0;0;0;0;230;20;7528;0;0;;;20;7528;0;0;230;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;830100418;830000170;;;0;0;0;16;4744;1213;0;3434;;;0;0;0;16;4744;1213;0;3434;;0;;;1;15;4079;;0;;;15;4079;;;1;;;;;;;;;;;;;;;;;;;
MCO;2017;830100434;830000196;18;6570;2538;4;12856;76;27740;2913;0;8734;27;9855;3728;1959;7271;121;44165;9179;1963;28861;;2;;;4664;32;14226;4;857;;;36;15085;;;4664;;;;;;;;;;;;;;2993;;127;127;;
MCO;2017;830100459;830000212;6;2190;233;8;1192;53;19345;3130;50;7916;;;0;0;0;59;21535;3363;58;9108;;0;;;20;82;12178;;0;;;82;12178;;;20;;;;;;;;;;;;;;;;;;;
MCO;2017;830100475;830000238;;;0;0;0;64;23360;2533;79;9039;;;0;0;0;64;23360;2533;79;9039;;0;;;25;26;4228;;0;;;26;4228;;;25;;;;;;;;;;;;;;;;;;;
MCO;2017;830100558;690781810;24;8450;556;0;4656;51;15812;2134;405;7405;;;0;0;0;75;24262;2690;405;12061;6;1372;;;24;;0;;0;;;6;1372;;;24;1;0;0;0;0;0;1;1;0;;;;;10949;;11916;;;416
MCO;2017;830100574;750821092;165;56805;9323;993;47028;107;35275;5393;43;33460;;;0;0;0;272;92080;14716;1036;80488;39;223;;;10209;15;2991;;0;;;54;3214;;;10209;1;1;0;1;1;0;1;0;1;;;;;80171;;74600;1759;;18152
MCO;2017;830100608;830100616;115;41974;6088;1321;39613;;;0;0;0;;;0;0;0;115;41974;6088;1321;39613;1;45;;;176;;0;;152;;;1;197;;;176;1;0;1;1;1;1;1;1;1;159;16;40;44;13072;309;5624;;62;2427
MCO;2017;830100855;830000493;36;13140;940;3;11400;;;0;0;0;;;0;0;0;36;13140;940;3;11400;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;830200523;830210084;22;8030;1711;87;6581;62;22630;771;21;3092;;;0;0;0;84;30660;2482;108;9673;16;4244;;;309;;0;;0;;;16;4244;;;309;0;1;1;1;0;0;0;1;1;83;;;;34732;;20418;0;;
MCO;2017;830213856;830100533;28;10220;900;7;9437;;;0;0;0;;;0;0;0;28;10220;900;7;9437;;0;;;1;;0;;0;;;;0;;;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;830215687;830003521;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;19377;;0;;0;;;;0;;;19377;;;;;;;;;;;;;;;;;;;
MCO;2017;840000285;840000608;6;2190;277;2;1720;52;18980;1772;0;4131;59;21535;3095;0;10947;117;42705;5144;2;16798;;0;;;55;27;6756;2;295;;;29;7051;;;55;;;;;;;;;;;;;;;;;;;
MCO;2017;840000327;840000640;3;1095;2;0;79;37;13505;1676;0;7585;0;0;0;0;0;40;14600;1678;0;7664;0;0;0;0;3;12;778;0;0;;;12;778;0;0;3;;;;;;;;;;;;;;;;;;;
MCO;2017;840000343;840000012;39;13919;3616;1660;11006;;;0;0;0;;0;53;53;0;39;13919;3669;1713;11006;10;0;;;1399;;0;;0;;;10;0;;;1399;0;0;0;1;1;1;1;1;1;;66;44;12;8987;682;5033;;612;803
MCO;2017;840000350;840000657;84;28614;3882;298;23248;;;0;0;0;;;0;0;0;84;28614;3882;298;23248;2;745;;;71557;;0;;0;;;2;745;;;71557;0;0;0;0;0;0;0;0;0;;;;;38383;;51093;;;44235
MCO;2017;840000392;840000046;83;30295;3959;315;28819;;;0;0;0;26;9490;1590;44;6005;109;39785;5549;359;34824;4;172;;;398;2;490;0;0;;;6;662;;;398;1;0;1;0;0;1;0;0;0;120;;20;;10441;6475;4964;;2731;1729
MCO;2017;840000400;840000673;10;3650;194;2;677;65;23725;2068;74;6712;;;0;0;0;75;27375;2262;76;7389;;0;;;11;22;6307;;0;;;22;6307;;;11;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;840000418;840004659;55;18250;4478;1348;17979;10;3650;503;10;2574;18;6570;1336;448;3257;83;28470;6317;1806;23810;7;657;;;1342;5;168;;0;;;12;825;;;1342;1;0;1;1;1;1;1;0;0;65;8;15;;10922;1937;15102;;2396;4428
MCO;2017;840000426;840000061;5;1825;80;2;1131;;;0;0;0;;;0;0;0;5;1825;80;2;1131;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
MCO;2017;840000434;840000079;10;2920;136;1;2563;;;0;0;0;;;0;0;0;10;2920;136;1;2563;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;840000467;840003651;;;0;0;0;44;16060;2204;117;6376;;;0;0;0;44;16060;2204;117;6376;;0;;;21;19;6832;;0;;;19;6832;;;21;;;;;;;;;;;;;;;;;;;
MCO;2017;840000483;840000087;101;36865;5472;624;34615;39;14235;2129;135;11303;25;9125;2023;502;5743;165;60225;9624;1261;51661;6;200;;;1049;10;1398;;0;;;16;1598;;;1049;1;1;1;1;1;1;1;1;0;;;;;22804;4592;8024;29;599;4712
MCO;2017;840000491;130041916;34;12410;3331;1256;11623;;;0;0;0;15;5758;1046;60;3918;49;18168;4377;1316;15541;2;152;;;13;;0;7;706;;;9;858;;;13;1;1;;;;1;;;;;;8;;15410;386;11319;;4607;498
MCO;2017;840000517;840000103;6;2190;19;0;59;;;0;0;0;;;0;0;0;6;2190;19;0;59;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;840000525;840000111;29;10585;1850;289;9266;;;0;0;0;;;0;0;0;29;10585;1850;289;9266;;0;;;0;;0;;0;;;;0;;;0;0;0;1;0;1;0;1;1;1;7;14;;60;14072;;6954;;;
MCO;2017;840000533;840000129;32;9125;1317;352;7520;;;0;0;0;0;;31;31;0;32;9125;1348;383;7520;;0;;;1;;0;;0;;;;0;;;1;1;0;1;1;1;0;0;1;0;;;;;10654;2077;7382;;76;
MCO;2017;840001861;840006597;485;170046;25683;2760;144383;150;54070;7178;179;37660;65;23725;4949;705;19130;700;247841;37810;3644;201173;24;4481;;;23903;23;5962;;0;;;47;10443;;;23903;1;1;1;1;1;1;1;1;1;78;111;39;85;98762;3704;108744;1114;3711;26501
MCO;2017;840013312;840003685;72;26280;5948;63;19713;38;13870;2158;27;8874;0;0;0;0;0;110;40150;8106;90;28587;5;31;;;365;13;2819;0;0;;;18;2850;;;365;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;840013445;840014658;;;0;0;0;78;28470;1929;102;3901;;;0;0;0;78;28470;1929;102;3901;;0;;;73;13;17469;;0;;;13;17469;;;73;;;;;;;;;;;;;;;;;;;
MCO;2017;840017172;840017164;0;;164;0;1453;92;33580;3164;188;11219;;;0;0;0;92;33580;3328;188;12672;;0;;;0;15;6700;;0;;;15;6700;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;840018337;840006597;;;0;0;0;18;6154;566;55;2286;;;0;0;0;18;6154;566;55;2286;;0;;;0;2;338;;0;;;2;338;;;0;0;0;0;0;0;0;0;0;0;;;;;2706;;281;;;1502
MCO;2017;840019079;840019053;;;0;0;0;;;72;0;235;;;0;0;0;;;72;0;235;;0;;;0;;2;;0;;;;2;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;850000118;850013244;26;9490;2094;136;9807;72;26280;4648;213;12786;22;8030;672;35;2949;120;43800;7414;384;25542;;0;;;0;46;13805;;0;;;46;13805;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;850000126;850022948;;;0;0;0;57;20805;2981;0;10321;;;0;0;0;57;20805;2981;0;10321;;0;;;64;27;6345;;0;;;27;6345;;;64;;;;;;;;;;;;;;;;;;;
MCO;2017;850000134;850013269;8;2920;206;4;1785;68;24820;3865;237;14372;;;0;0;0;76;27740;4071;241;16157;;0;;;0;14;5581;;0;;;14;5581;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;850000142;850000019;385;135742;23354;2138;124379;143;51579;8666;463;38450;58;22316;4836;121;19486;586;209637;36856;2722;182315;31;3864;1;265;56264;28;7210;10;2152;;;69;13226;1;265;56264;1;1;1;1;1;1;1;1;1;180;300;45;248;112740;3925;96983;100;2203;32927
MCO;2017;850000175;850009010;116;42755;6477;335;42455;37;13505;2065;68;10302;16;5840;987;76;3325;169;62100;9529;479;56082;16;2404;;;1904;8;1667;1;186;;;25;4257;;;1904;1;1;1;1;1;0;1;0;1;100;60;;120;28672;3591;31430;;1965;1170
MCO;2017;850000191;850000043;4;1460;269;44;1719;;;0;0;0;;;0;0;0;4;1460;269;44;1719;;0;;;5;;0;;0;;;;0;;;5;0;0;0;0;0;0;0;0;0;;;;;23633;140;;;;
MCO;2017;850000209;850000019;75;27437;4052;687;25564;;;0;0;0;;;0;0;0;75;27437;4052;687;25564;3;412;;;550;5;673;1;36;;;9;1121;;;550;1;0;1;1;1;0;1;1;0;150;;;;9095;1191;18067;;1125;2261
MCO;2017;850000225;850000019;60;21900;2642;35;18467;;;0;0;0;;;0;0;0;60;21900;2642;35;18467;2;285;;;168;;0;;0;;;2;285;;;168;0;0;1;0;0;0;0;1;0;150;;;;2101;1349;4775;;2412;98
MCO;2017;850000241;850000084;154;52228;9383;866;48661;4;1460;145;63;298;15;5475;1179;270;3493;173;59163;10707;1199;52452;20;2622;0;0;3012;;0;;0;0;0;20;2622;0;0;3012;1;1;1;0;1;1;1;0;0;87;87;27;;17529;2159;33350;1;2511;2499
MCO;2017;850000647;850025867;18;4600;415;1;3920;;;0;0;0;;;0;0;0;18;4600;415;1;3920;;0;;;25;;0;;0;;;;0;;;25;0;0;0;0;0;0;0;0;0;;;;;200;;;;;
MCO;2017;850009630;850000035;106;38690;6074;565;32521;;;0;0;0;19;6935;1140;277;3057;125;45625;7214;842;35578;3;125;;;694;;0;;0;;;3;125;;;694;1;0;1;0;0;1;1;0;0;0;;16;;11590;3090;5034;;1281;
MCO;2017;860000025;860013382;101;39796;6281;388;35878;34;12338;2177;67;9404;16;5840;1326;95;4278;151;57974;9784;550;49560;10;393;;;2385;17;2590;3;195;;;30;3178;;;2385;1;1;0;1;0;1;1;1;0;;;64;;28364;4264;11920;659;4263;1399
MCO;2017;860000033;860013382;33;12469;1392;84;9914;0;0;0;0;0;0;0;0;0;0;33;12469;1392;84;9914;2;3;0;0;317;0;0;0;14;0;0;2;17;0;0;317;1;0;0;1;0;0;1;0;0;;;;;2683;1194;709;0;1343;33
MCO;2017;860000058;860014208;33;12045;1789;124;10705;10;4326;616;43;2711;;;0;0;0;43;16371;2405;167;13416;7;62;;;1021;4;601;;0;;;11;663;;;1021;1;0;1;1;0;0;1;1;1;200;;;180;10096;1294;16206;0;1443;2066
MCO;2017;860000223;860014208;685;238996;40523;6108;226196;257;79883;12483;704;70368;61;24249;4064;218;18611;1003;343128;57070;7030;315175;61;13069;;;76330;30;7209;9;635;;;100;20913;;;76330;1;1;1;1;1;1;1;1;1;120;214;66;60;192223;9169;147754;1455;15015;91541
MCO;2017;860010321;860010313;41;14965;1665;47;10180;127;46355;8157;0;29071;;;0;0;0;168;61320;9822;47;39251;0;6144;;;317;44;8828;;0;;;44;14972;;;317;;;;;;;;;;;;;;;;;;;
MCO;2017;860780311;860010750;24;8160;876;118;4551;49;16317;2099;47;6557;;;0;0;0;73;24477;2975;165;11108;;0;;;0;25;5534;;0;;;25;5534;;;0;;;;;;;;;;;;;;1079;;;;;
MCO;2017;860780568;860000140;4;1460;86;5;865;7;2555;1846;30;3022;57;20805;1380;22;5188;68;24820;3312;57;9075;;0;;;13;5;3693;5;138;;;10;3831;;;13;;;;;;;;;;;;;;;;;;;
MCO;2017;870000064;870000015;518;175954;29915;2066;165552;238;81622;10306;272;64007;0;0;0;0;0;756;257576;40221;2338;229559;69;10379;3;443;55434;26;3894;0;0;0;0;95;14273;3;443;55434;1;1;0;1;1;0;0;1;1;;40;;110;179037;35;190843;858;3;45086
MCO;2017;870000080;870000700;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;11666;;0;;0;;;;0;;;11666;;;;;;;;;;;;;;;;;;;
MCO;2017;870000098;870000023;64;23360;3168;247;19707;25;9275;1335;36;7194;14;5110;545;62;1852;103;37745;5048;345;28753;7;212;;;1544;7;2862;;0;;;14;3074;;;1544;1;0;1;1;0;1;1;0;1;75;;0;120;22975;582;31589;144;1813;1703
MCO;2017;870000270;870000031;70;25550;3107;97;24386;0;0;0;0;0;0;0;0;0;0;70;25550;3107;97;24386;2;500;0;0;1117;2;411;1;3;;;5;914;0;0;1117;1;1;1;1;1;1;1;1;1;90;120;20;160;24855;;36406;135;;81
MCO;2017;870000288;870017415;201;71909;10114;577;53591;154;54754;9466;232;38952;;;0;0;0;355;126663;19580;809;92543;12;5600;;;10117;37;12154;;0;;;49;17754;;;10117;;;;;;;;;;;;;;;;;;;
MCO;2017;870000403;870014503;11;4015;167;0;3488;;;0;0;0;;;0;0;0;11;4015;167;0;3488;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;870000411;870017415;6;2190;77;0;810;88;32120;4610;50;17598;28;10220;1204;36;4748;122;44530;5891;86;23156;;0;;;126;24;4547;2;57;;;26;4604;;;126;;;;;;;;;;;;;;;1345;;;;
MCO;2017;870000551;870014503;20;7300;297;4;6241;;;0;0;0;;;0;0;0;20;7300;297;4;6241;2;16;;;108;;0;;0;;;2;16;;;108;;1;0;0;0;0;1;1;1;;;;183;1113;48;522;;;28
MCO;2017;870000601;870014248;8;2920;165;0;2925;;;0;0;0;;;0;0;0;8;2920;165;0;2925;;0;;;0;;0;;0;;;;0;;;0;0;1;0;0;0;0;1;0;1;;;;181;2947;;;;;
