BOR;AN;FI;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;PCON;PACT;PDEN
MCO;2014;380012658;380012609;138;50370;8362;915;47842;141;51465;6669;124;27051;35;12775;2335;44;9661;314;114610;17366;1083;84554;35;1205;;;30627;56;15316;35;171;;;126;16692;;;30627;1;1;1;1;1;1;1;0;1;;;;;61801;88;0
MCO;2014;380013037;380013011;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;8;4334;;;0;0;134;;0;;;8;4468;;;0;;;;;;;;;;;;;;;;
MCO;2014;380780197;380798173;;;0;0;0;76;27740;3965;0;13244;33;12045;2024;64;8959;109;39785;5989;64;22203;;0;;;151;15;5682;0;14;;;15;5696;;;151;;;;;;;;;;;;;;;;
MCO;2014;380780270;380798165;;;0;0;0;33;12045;2043;6;4567;;;0;0;0;33;12045;2043;6;4567;;0;;;0;26;6015;;0;;;26;6015;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;380780288;380795203;5;1825;352;5;829;27;9855;1735;14;6596;;;0;0;0;32;11680;2087;19;7425;0;0;;;47;17;8310;;0;;;17;8310;;;47;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;380781450;380798140;32;6900;1601;514;5898;34;11500;1326;95;4990;;;0;0;0;66;18400;2927;609;10888;;0;;;43;5;2151;;0;;;5;2151;;;43;;;;;;;;;;;;;;;;
MCO;2014;380782722;380780080;24;8759;936;5;8135;71;25503;2930;73;17753;;;0;0;0;95;34262;3866;78;25888;6;598;;;1902;2;1070;;0;;;8;1668;;;1902;0;0;0;0;0;0;0;1;0;;;;;32096;32293;
MCO;2014;380785956;380795211;47;17155;3027;657;9982;66;24090;4952;98;23067;31;11315;1487;60;5964;144;52560;9466;815;39013;;0;;;68;24;11517;;0;;;24;11517;;;68;;;;;;;;;;;;;;;;
MCO;2014;380786442;380798025;36;13140;4599;1075;18112;140;51100;7230;42;32953;70;25550;4034;80;19324;246;89790;15863;1197;70389;0;0;;;66;29;12461;;0;;;29;12461;;;66;;;;;;;;;;;;;;;;
MCO;2014;390000040;390780146;214;76256;10153;919;65362;73;24824;3651;126;19186;35;12775;2250;123;9332;322;113855;16054;1168;93880;20;506;;;3905;13;2261;2;132;;;35;2899;;;3905;1;1;1;1;1;1;1;1;0;90;210;60;0;47915;8772;12
MCO;2014;390000057;390780153;10;3650;254;16;3007;;;0;0;0;;;0;0;0;10;3650;254;16;3007;;0;;;9;;0;;0;;;;0;;;9;1;0;1;0;0;0;0;0;0;6;;;;8379;;
MCO;2014;390000065;390780161;46;16790;2811;421;13763;15;5475;1226;188;4581;13;4745;872;59;3392;74;27010;4909;668;21736;;0;;;4739;4;1033;;62;;;4;1095;;;4739;0;0;1;1;1;1;1;1;1;;;;;10018;0;
MCO;2014;390000081;390780187;8;2920;148;6;1217;;;0;0;0;;;0;0;0;8;2920;148;6;1217;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2014;390000214;390780591;31;11315;1212;89;9273;0;;0;0;0;0;;0;0;0;31;11315;1212;89;9273;0;0;;;1;0;0;0;0;;;0;0;;;1;1;0;1;0;1;0;0;1;0;180;270;;;2899;806;
MCO;2014;390000222;390780609;184;61962;8575;671;53905;41;13818;1911;85;10089;24;8702;1769;107;6706;249;84482;12255;863;70700;20;192;;;9859;17;2015;4;596;;;41;2803;;;9859;1;0;1;0;1;1;1;1;1;;;;;82899;29861;12
MCO;2014;390780559;390000180;;;0;0;0;33;11286;897;1;2890;;;0;0;0;33;11286;897;1;2890;;0;;;0;4;1531;;0;;;4;1531;;;0;;;;;;;;;;;;;;;;
MCO;2014;390780575;250017803;4;1310;53;0;386;36;11790;2220;21;6774;;;0;0;0;40;13100;2273;21;7160;;0;;;4;15;4379;;0;;;15;4379;;;4;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;390781193;390000768;14;5110;507;7;5105;;;0;0;0;;;0;0;0;14;5110;507;7;5105;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2014;400000105;400780193;211;76183;12489;1600;68960;77;25216;3777;204;20074;29;13474;2584;651;7082;317;114873;18850;2455;96116;27;2170;;;22811;6;1489;4;276;;;37;3935;;;22811;1;1;1;1;1;1;1;1;1;;39;30;55;53742;14091;
MCO;2014;400000139;400011177;214;78110;11521;767;68837;94;32954;4610;107;26646;31;11315;1649;54;7544;339;122379;17780;928;103027;33;1972;0;;12744;18;2497;1;612;0;;52;5081;0;;12744;1;1;1;1;1;1;1;1;1;;;;;97494;32864;24356
MCO;2014;400000147;400780268;12;4380;698;380;4402;;;0;0;0;;;0;0;0;12;4380;698;380;4402;0;0;0;0;0;;0;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0
MCO;2014;400000261;400780458;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;1;82;;;0;;0;;0;;;1;82;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;400780284;400000154;5;1700;127;6;393;54;16750;1289;3;6119;;;0;0;0;59;18450;1416;9;6512;;0;;;0;4;1409;;0;;;4;1409;;;0;;;;;;;;;;;;;;;;
MCO;2014;400780342;400000196;5;1825;372;0;553;20;7300;997;24;1685;0;0;0;0;0;25;9125;1369;24;2238;1;21;0;;63;8;4437;0;0;0;0;9;4458;0;0;63;;;;;;;;;;;;;;;;
MCO;2014;400780359;400000204;6;2190;136;1;1451;70;25500;2869;0;10382;;;0;0;0;76;27690;3005;1;11833;1;25;;;19;16;6649;;0;;;17;6674;;;19;;;;;;;;;;;;;;;;
MCO;2014;400782769;400001764;25;8725;2450;820;10058;32;11323;1363;17;7015;0;0;0;0;0;57;20048;3813;837;17073;0;0;0;0;35;12;2530;0;0;0;;12;2530;0;0;35;;;;;;;;;;;;;;;;
MCO;2014;400787354;400780193;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;2;280;;;0;;0;;0;;;2;280;;;0;;;;;;;;;;;;;;1072;43;
MCO;2014;410000020;410000087;286;103536;11400;352;84187;96;29542;5669;271;30076;37;13505;2523;716;9077;419;146583;19592;1339;123340;20;481;;;5986;15;4054;0;0;;;35;4535;;;5986;1;0;1;1;1;1;1;1;1;81;68;24;37;88383;25605;483
MCO;2014;410000038;410000095;89;31801;4479;564;29540;;;0;0;0;;;0;0;0;89;31801;4479;564;29540;6;6;;;1837;;0;;0;;;6;6;;;1837;1;0;0;0;0;0;1;0;1;;;;;1825;1087;90
MCO;2014;410000046;410000103;74;27010;4586;722;24238;36;13140;1726;60;7915;17;6205;767;82;2866;127;46355;7079;864;35019;3;79;0;0;555;8;1315;1;56;0;0;12;1450;0;0;555;1;0;1;1;0;1;1;1;1;120;0;20;80;51735;17997;0
MCO;2014;410000053;410000111;25;9125;371;3;5778;;;0;0;0;;;0;0;0;25;9125;371;3;5778;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2014;410000202;410000319;50;18250;1920;0;16851;76;27740;4564;0;15978;20;7300;988;39;3679;146;53290;7472;39;36508;20;3532;;;34175;35;5732;0;0;;;55;9264;;;34175;0;0;0;0;0;0;0;0;0;;;;;0;0;0
MCO;2014;410004998;410000871;7;2555;633;2;2083;82;29930;3122;79;14588;22;8030;846;54;2821;111;40515;4601;135;19492;;0;;;0;11;3569;1;148;;;12;3717;;;0;;;;;;;;;;;;;;;;
MCO;2014;420000010;420780033;268;94944;12671;1150;80641;50;26295;3567;194;17737;46;17876;3067;332;11393;364;139115;19305;1676;109771;22;515;;;31341;25;3695;2;407;;;49;4617;;;31341;1;1;1;1;1;1;1;1;1;120;120;60;100;111254;42700;9713
MCO;2014;420000192;750034589;18;6570;459;5;6202;0;0;0;0;0;0;0;0;0;0;18;6570;459;5;6202;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;0
MCO;2014;420000226;420013831;96;32628;6249;721;33069;40;13310;1969;102;13026;31;11315;1583;467;4074;167;57253;9801;1290;50169;10;1000;;;1153;5;669;0;0;;;15;1669;;;1153;;;;;;;;;;;;;;;;
MCO;2014;420000234;420780652;139;50735;7916;1099;49831;46;14950;1600;44;9674;28;10220;2260;372;6945;213;75905;11776;1515;66450;5;1096;;;197;8;1861;4;271;;;17;3228;;;197;1;0;1;1;1;1;1;1;1;100;60;20;70;52595;28319;516
MCO;2014;420000267;420013831;80;29200;3418;222;26393;18;8396;974;64;5625;0;;0;0;0;98;37596;4392;286;32018;14;616;;;546;10;1113;0;26;;;24;1755;;;546;1;0;0;1;1;1;1;0;0;;;;;;;
MCO;2014;420000317;420780736;8;2920;167;1;2130;;;0;0;0;;;0;0;0;8;2920;167;1;2130;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2014;420000440;420784878;30;10950;861;6;10607;;;0;0;0;;;0;0;0;30;10950;861;6;10607;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;120;0;0
MCO;2014;420009599;420002495;6;2190;389;339;912;;;0;0;0;;;0;0;0;6;2190;389;339;912;;0;;;1902;;0;;0;;;;0;;;1902;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;420010050;420787061;0;0;185;6;5057;181;66065;8471;277;41130;0;0;0;0;0;181;66065;8656;283;46187;0;0;0;0;256;23;4516;0;0;0;0;23;4516;0;0;256;1;0;0;1;0;0;0;0;1;;;;;61866;0;0
MCO;2014;420010241;420013492;59;20037;1904;15;16702;;;0;0;0;;;0;0;0;59;20037;1904;15;16702;27;1360;;;52366;;0;;0;;;27;1360;;;52366;0;0;0;0;0;0;0;0;0;;;;;18502;2633;
MCO;2014;420011413;420011405;97;35405;5025;507;30904;143;52195;9430;120;33658;44;16060;2208;191;9528;284;103660;16663;818;74090;6;784;;;2216;38;13829;;0;;;44;14613;;;2216;;;;;;;;;;;;;;;;
MCO;2014;420780504;420000135;6;2190;2273;1696;2133;99;36135;4376;90;17019;;;0;0;0;105;38325;6649;1786;19152;2;14;;;60;18;11570;;0;;;20;11584;;;60;;;;;;;;;;;;;;;;
MCO;2014;420780637;420002495;124;43580;4654;286;31361;30;10950;2239;53;15088;24;8760;1692;322;4900;178;63290;8585;661;51349;10;935;;;4;11;2505;0;136;;;21;3576;;;4;1;0;1;1;0;1;1;1;1;;;;;;;
MCO;2014;420782310;420000853;22;8030;1513;494;6013;135;49275;4925;13;21281;;;0;0;0;157;57305;6438;507;27294;;0;;;243;19;8769;3;15;;;22;8784;;;243;0;0;1;1;0;0;0;1;1;;;;;;;
MCO;2014;420782559;420784878;8;2920;215;9;2286;0;0;0;0;0;0;0;0;0;0;8;2920;215;9;2286;3;1341;0;0;0;0;0;0;0;0;0;3;1341;0;0;0;0;0;0;0;0;0;0;0;0;;;;;4719;251;0
MCO;2014;420782567;420784878;40;14600;1169;6;13867;;;0;0;0;;;0;0;0;40;14600;1169;6;13867;3;393;;;0;;0;;0;;;3;393;;;0;0;0;0;0;0;0;0;0;0;;;;;1761;28;0
MCO;2014;420782591;420000887;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;6;6;2826;;0;;;6;2826;;;6;;;;;;;;;;;;;;;;
MCO;2014;420785354;420784878;547;193841;34222;4913;170986;275;102081;12912;390;74405;89;32485;5263;415;20798;911;328407;52397;5718;266189;53;10828;;;21095;17;5774;8;1698;;;78;18300;;;21095;1;1;1;1;1;1;1;1;1;66;106;106;75;239746;65143;50
MCO;2014;430000109;430000372;15;5475;486;137;2084;32;11680;1695;96;7151;;;0;0;0;47;17155;2181;233;9235;;0;;;16;5;4175;;0;;;5;4175;;;16;;;;;;;;;;;;;;245;;
MCO;2014;430000117;430000018;212;75700;11244;1133;67488;97;33305;4706;226;25970;21;7665;1737;300;6060;330;116670;17687;1659;99518;21;1306;;;19137;15;4078;0;0;;;36;5384;;;19137;1;1;1;1;1;1;1;1;1;80;80;28;100;85292;10215;2569
MCO;2014;430000190;430000034;35;12775;2077;167;17010;40;14600;1091;27;5020;0;0;0;0;0;75;27375;3168;194;22030;2;28;0;0;770;3;1102;0;0;0;0;5;1130;0;0;770;0;1;0;1;1;1;0;0;0;;;;;7498;1592;6
MCO;2014;430000299;430000059;15;5475;294;19;4112;;;0;0;0;;;0;0;0;15;5475;294;19;4112;;0;;;25;;0;;0;;;;0;;;25;0;0;0;0;0;0;0;0;0;;;;;65;8;0
MCO;2014;430000307;430000067;25;9125;335;14;5657;;;0;0;0;;;0;0;0;25;9125;335;14;5657;0;85;;;0;;0;;0;;;0;85;;;0;1;0;0;0;0;0;0;0;1;;;;;313;;
MCO;2014;430000356;430000091;25;9125;317;1;6675;;;0;0;0;;;0;0;0;25;9125;317;1;6675;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2014;430007450;690030069;16;5824;2825;2201;3969;;;0;0;0;;;0;0;0;16;5824;2825;2201;3969;10;0;;;0;;0;;0;;;10;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;440000016;440000057;307;113503;16075;576;102991;60;21900;4108;315;16649;49;18431;3820;469;15091;416;153834;24003;1360;134731;20;6069;2;232;14095;26;5344;5;30;;;51;11443;2;232;14095;1;0;1;1;1;1;1;1;1;;63;;35;124604;12104;759
MCO;2014;440000271;440000289;568;202532;34257;3523;189020;326;114772;18061;980;89923;92;33580;8084;2202;29137;986;350884;60402;6705;308080;97;21641;;;33317;32;7087;15;1940;;;144;30668;;;33317;1;1;0;1;0;1;0;1;1;;;;;331169;113994;17937
MCO;2014;440000396;440000297;56;20440;3029;182;22497;24;8760;1355;51;6228;18;6570;1092;176;3995;98;35770;5476;409;32720;0;0;;;0;4;1525;;0;;;4;1525;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;440000404;440000925;4;1460;18;0;224;72;25550;2432;0;9515;;;0;0;0;76;27010;2450;0;9739;;0;;;4;10;4048;;0;;;10;4048;;;4;;;;;;;;;;;;;;;;
MCO;2014;440000412;440000941;69;25185;2965;8;16276;42;15330;3381;1;10833;41;14965;2296;26;9535;152;55480;8642;35;36644;;0;;;18;21;4640;1;1;;;22;4641;;;18;;;;;;;;;;;;;;;;
MCO;2014;440000453;440000289;36;13140;1279;4;12811;;;0;0;0;;;0;0;0;36;13140;1279;4;12811;5;582;;;0;;0;;0;;;5;582;;;0;0;0;0;0;0;0;0;0;1;;;;;3704;16;0
MCO;2014;440000487;440001014;;;0;0;0;40;14600;2709;4;9571;;;0;0;0;40;14600;2709;4;9571;;0;;;0;15;1930;;0;;;15;1930;;;0;;;;;;;;;;;;;;118;;
MCO;2014;440000503;440000313;96;32485;5955;859;29465;;;0;0;0;20;7300;1226;61;4731;116;39785;7181;920;34196;8;499;;;487;;0;5;386;;;13;885;;;487;1;0;1;1;1;1;1;0;0;68;103;12;;21375;1095;
MCO;2014;440000511;440000461;;;5861;5854;7;20;7300;629;2;1298;;;0;0;0;20;7300;6490;5856;1305;;0;;;0;14;8706;;0;;;14;8706;;;0;;;;;;;;;;;;;;;;
MCO;2014;440000560;850009010;22;8030;637;3;7773;;;0;0;0;;;0;0;0;22;8030;637;3;7773;3;467;;;0;;0;;0;;;3;467;;;0;1;0;0;0;0;0;0;0;0;;;;;1028;80;0
MCO;2014;440000651;440001212;;;0;0;0;47;17155;3366;84;4716;;;0;0;0;47;17155;3366;84;4716;;0;;;0;27;10341;;0;;;27;10341;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;440000677;440000313;0;0;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;1;1;0;0;;;;;52;;
MCO;2014;440000883;440042141;12;4380;256;2;4027;0;0;0;0;0;0;0;0;0;0;12;4380;256;2;4027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;440001113;490017258;55;17863;3400;221;15111;35;12775;1507;25;6123;;;0;0;0;90;30638;4907;246;21234;39;687;;;66833;6;2026;;0;;;45;2713;;;66833;0;0;0;0;0;0;0;0;0;;;;;50482;25503;0
MCO;2014;440001253;440028538;59;21535;1276;98;18960;;;0;0;0;;;0;0;0;59;21535;1276;98;18960;;0;;;62;;0;;0;;;;0;;;62;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;440001287;440041531;30;10950;708;63;10150;;;0;0;0;;;0;0;0;30;10950;708;63;10150;;0;;;29;;0;;0;;;;0;;;29;;;1;;;;1;;;15;;;;671;;
MCO;2014;440001295;440000859;9;3285;94;5;2383;;;0;0;0;;;0;0;0;9;3285;94;5;2383;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;440002020;440001386;20;7300;1172;23;5643;93;33945;5534;50;17596;;;0;0;0;113;41245;6706;73;23239;;0;;;0;32;9021;;0;;;32;9021;;;0;;;;;;;;;;;;;;;;
MCO;2014;440017598;440000289;354;124080;12997;461;94397;127;44417;4222;94;30222;0;;0;0;0;481;168497;17219;555;124619;29;5849;;;1980;3;510;;0;;;32;6359;;;1980;1;0;1;0;1;0;1;0;0;;;;;49058;11130;0
MCO;2014;440023364;440006377;52;18980;1968;10;16728;0;0;0;0;0;0;0;0;0;0;52;18980;1968;10;16728;29;102;0;0;14833;0;0;0;0;;;29;102;0;0;14833;;;;;;;;;;;;;;;;
MCO;2014;440024982;440000461;17;6205;9063;6409;10346;137;50005;6407;73;22129;0;0;0;0;0;154;56210;15470;6482;32475;0;0;;;337;45;5382;0;0;;;45;5382;;;337;;;;;;;;;;;;;;;;
MCO;2014;440029338;440041895;32;11680;1103;17;9102;48;18508;4848;1388;12853;58;21618;7946;2226;24671;138;51806;13897;3631;46626;;0;;;278;10;567;;10;;;10;577;;;278;0;0;0;0;0;1;0;0;0;;;30;;59344;291;
MCO;2014;440029379;440000974;4;1460;33;0;411;92;31812;7249;78;19931;;;0;0;0;96;33272;7282;78;20342;;0;;;277;67;19146;;0;;;67;19146;;;277;;;;;;;;;;;;;;;;
MCO;2014;440033819;440006344;6;2190;417;57;2822;140;51100;7879;1185;20994;93;33945;7264;253;31064;239;87235;15560;1495;54880;;0;;;13;48;10841;14;3098;;;62;13939;;;13;;;;;;;;;;;;;;;;
MCO;2014;440041580;440041572;144;52560;11925;442;54933;211;77015;13548;935;48564;0;0;0;0;0;355;129575;25473;1377;103497;0;0;0;0;187;59;21699;0;0;0;0;59;21699;0;0;187;;;;;;;;;;;;;;;;
MCO;2014;440048700;490017258;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;5;33;;;307;;0;;0;;;5;33;;;307;0;0;0;0;0;0;0;0;0;;;;;319;;
MCO;2014;440048718;440006377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;1073;0;0;0;0;;;7;1;0;0;1073;;;;;;;;;;;;;;;;
MCO;2014;440050433;440041895;30;10950;1556;49;11616;74;24410;4285;587;14166;0;0;0;0;0;104;35360;5841;636;25782;24;113;0;0;26265;17;4808;0;0;;;41;4921;0;0;26265;0;0;0;1;0;0;0;0;0;;;;;50371;223;0
MCO;2014;450000021;450000088;150;51164;6595;218;43823;22;8475;2359;433;4411;107;38820;8135;314;35773;279;98459;17089;965;84007;9;421;;;901;13;1465;15;2105;;;37;3991;;;901;0;1;0;0;0;1;0;1;0;;;52;;90701;202169;0
MCO;2014;450000047;450000096;89;31945;5635;691;27452;;;0;0;0;25;9125;1622;402;5116;114;41070;7257;1093;32568;;0;;;72;;0;;0;;;;0;;;72;0;0;0;0;0;1;0;0;0;;;;;26517;521;
MCO;2014;450000062;450000104;242;83356;11792;2185;72631;80;28166;4032;440;21248;43;15695;2982;424;10168;365;127217;18806;3049;104047;29;155;;;6531;11;1599;;0;;;40;1754;;;6531;1;1;1;1;1;1;1;1;1;86;8;42;95;70594;5760;1501
MCO;2014;450000070;450000112;43;15695;2417;244;16835;;;0;0;0;15;5475;882;269;2614;58;21170;3299;513;19449;1;131;;;410;2;412;;0;;;3;543;;;410;0;0;1;1;0;1;1;1;0;21;;30;;;;
MCO;2014;450000120;450000138;12;4380;163;0;3048;;;0;0;0;;;0;0;0;12;4380;163;0;3048;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;450000211;450000153;5;1510;60;6;661;;;0;0;0;;;0;0;0;5;1510;60;6;661;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2014;450000237;450000534;12;4380;125;0;1689;74;27010;2490;6;11063;;;0;0;0;86;31390;2615;6;12752;;0;;;2363;30;4771;;0;;;30;4771;;;2363;;;;;;;;;;;;;;;;
MCO;2014;450000245;450000542;11;4015;292;1;2652;134;48910;6678;95;24467;;;0;0;0;145;52925;6970;96;27119;8;1;;;1490;24;8379;;0;;;32;8380;;;1490;;;;;;;;;;;;;;;;
MCO;2014;450000260;450000161;11;4015;198;11;3482;;;0;0;0;;;0;0;0;11;4015;198;11;3482;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0
MCO;2014;450000278;450000195;;;106;0;1263;;;0;0;0;;;0;0;0;;;106;0;1263;;0;;;1051;;0;;0;;;;0;;;1051;;;;;;;;;;;;;;;;
MCO;2014;450000294;450000591;154;56210;7098;320;44560;;;0;0;0;;;0;0;0;154;56210;7098;320;44560;6;27;;;443;;0;;0;;;6;27;;;443;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;450000336;450000179;15;5475;490;4;5350;0;0;0;0;0;0;0;0;0;0;15;5475;490;4;5350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2014;450002613;450000088;408;124808;22681;861;138168;194;66572;8435;492;43658;;;0;0;0;602;191380;31116;1353;181826;50;3774;;;49070;19;2733;;0;;;69;6507;;;49070;1;1;1;1;1;0;1;1;1;82;82;;30;172597;202169;2732
MCO;2014;450010079;450000195;18;6570;650;8;4112;140;51100;8289;983;31569;30;10950;1473;38;6906;188;68620;10412;1029;42587;10;4729;;;2432;46;13550;;400;;;56;18679;;;2432;;;;;;;;;;;;;;12;;
MCO;2014;450012935;450001466;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;0;0;;;13267;;0;;0;;;0;0;;;13267;;;;;;;;;;;;;;;;
MCO;2014;450012968;450001474;;;0;0;0;52;18980;1493;3;5767;;;0;0;0;52;18980;1493;3;5767;;0;;;120;12;3821;;0;;;12;3821;;;120;;;;;;;;;;;;;;;;
MCO;2014;450013818;330057597;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;4202;;0;;0;;;;0;;;4202;;;;;;;;;;;;;;;;
MCO;2014;450018460;330057597;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;13354;;0;;0;;;;0;;;13354;;;;;;;;;;;;;;;;
MCO;2014;460000045;460780083;52;18250;2548;339;14725;40;14600;2022;69;10809;;;0;0;0;92;32850;4570;408;25534;;0;;;61;10;2580;;0;;;10;2580;;;61;1;0;0;1;0;0;0;0;0;;;;;27082;36701;
MCO;2014;460000052;460780091;29;10585;1845;361;10474;;;0;0;0;;;0;0;0;29;10585;1845;361;10474;;0;;;21;;0;;0;;;;0;;;21;1;1;0;1;0;0;1;1;0;;;;;5063;185;
MCO;2014;460000102;460780208;40;14600;2139;183;12130;;;0;0;0;;;0;0;0;40;14600;2139;183;12130;4;947;;;33;3;762;;0;;;7;1709;;;33;1;0;0;1;0;1;0;0;0;;;30;;7648;896;
MCO;2014;460000110;460780216;166;56037;8635;711;39635;69;25185;3081;0;18557;25;9125;1456;11;5678;260;90347;13172;722;63870;8;1306;;;10374;14;1229;0;666;;;22;3201;;;10374;1;0;1;1;1;1;1;1;0;28;150;45;;50261;11892;0
MCO;2014;460000227;460780430;20;7300;287;5;5519;;;0;0;0;;;0;0;0;20;7300;287;5;5519;0;0;0;0;0;;0;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;460006075;460006067;2;730;60;4;929;;;0;0;0;;;0;0;0;2;730;60;4;929;2;1;;;965;;0;;0;;;2;1;;;965;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;460780042;460000029;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;0;7;2345;;0;;;7;2345;;;0;;;;;;;;;;;;;;;;
MCO;2014;470000027;470014069;80;29200;8887;2246;36802;162;59130;7592;135;33800;26;9490;1497;68;6094;268;97820;17976;2449;76696;3;512;;;538;40;11456;;117;;;43;12085;;;538;;;;;;;;;;;;;;;;
MCO;2014;470000076;470013301;;;0;0;0;3;1095;754;648;401;;;0;0;0;3;1095;754;648;401;;0;;;0;15;1953;;0;;;15;1953;;;0;;;;;;;;;;;;;;;;
MCO;2014;470000142;470000795;4;1460;82;1;761;57;20805;2402;17;8755;;;0;0;0;61;22265;2484;18;9516;;0;;;56;18;4295;;0;;;18;4295;;;56;;;;;;;;;;;;;;;;
MCO;2014;470000159;470014069;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;6;1;;;6034;;0;;0;;;6;1;;;6034;;;;;;;;;;;;;;;;
MCO;2014;470000423;470000316;256;87373;10726;498;60145;58;21170;3346;0;16924;20;7300;1178;0;5163;334;115843;15250;498;82232;19;1330;;;15364;9;2482;2;33;;;30;3845;;;15364;1;1;1;1;1;1;1;1;0;;;;;71999;15839;52783
MCO;2014;470000431;470000324;135;49275;7354;1258;43528;30;10950;1120;439;4410;24;8760;1972;441;5781;189;68985;10446;2138;53719;12;705;;;2516;0;0;0;0;;;12;705;;;2516;1;1;1;1;1;1;1;1;1;;;;;;;
MCO;2014;470000480;470001660;118;43070;6681;799;36231;40;14600;2195;113;11254;22;8030;1327;133;4699;180;65700;10203;1045;52184;9;139;;;1140;5;1227;;103;;;14;1469;;;1140;1;0;0;1;1;1;1;0;0;;;;;31839;1827;
MCO;2014;470000522;470000340;20;7300;824;3;6972;;;0;0;0;;;0;0;0;20;7300;824;3;6972;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;1;1;;;;;1926;22;
MCO;2014;470000530;470000357;0;1520;25;0;295;;;0;0;0;;;0;0;0;0;1520;25;0;295;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;470000548;470000365;2;730;50;0;767;;;0;0;0;;;0;0;0;2;730;50;0;767;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;470000563;470000381;10;3200;184;0;2708;;;0;0;0;;;0;0;0;10;3200;184;0;2708;3;550;;;0;;0;;0;;;3;550;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;470000571;470000407;8;2920;260;4;2588;;;0;0;0;;;0;0;0;8;2920;260;4;2588;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
