BOR;AN;FI;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;PCON;PDEN;PACT
MCO;2015;330781360;330781196;580;191874;41964;11159;207534;542;184056;22683;2467;119895;149;49656;8995;236;44632;1271;425586;73642;13862;372061;61;12831;5;949;24300;46;10002;25;4433;;;132;27266;5;949;24300;0;0;0;0;1;1;0;1;1;;;;;311652;46039;298748
MCO;2015;330781402;330000670;25;9125;2096;75;7327;53;19345;3185;16;9263;;;0;0;0;78;28470;5281;91;16590;;0;;;301;33;6364;;0;;;33;6364;;;301;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;330782582;330000928;113;41245;2997;48;21929;52;18890;4221;18;14883;40;14600;1073;29;4292;205;74735;8291;95;41104;10;43;;;1746;21;11164;;0;;;31;11207;;;1746;;;;;;;;;;;;;;;;
MCO;2015;330783648;330781196;439;141542;26899;5081;126808;215;67106;5809;534;42090;;;0;0;0;654;208648;32708;5615;168898;55;13817;;;38418;4;637;;0;;;59;14454;;;38418;1;1;1;1;0;0;1;0;0;;;;;76661;;36034
MCO;2015;330802752;330781196;23;7328;439;7;6873;;;0;0;0;;;0;0;0;23;7328;439;7;6873;6;2114;;;0;;0;;0;;;6;2114;;;0;0;0;0;0;0;0;0;0;0;;;;;3738;;104
MCO;2015;330804501;330781212;18;5309;565;4;5257;;;0;0;0;;;0;0;0;18;5309;565;4;5257;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;176;;
MCO;2015;340000025;340022722;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;4;1122;;;0;;0;;0;;;4;1122;;;0;;;;;;;;;;;;;;;;
MCO;2015;340000033;340780055;297;105115;17507;2596;93338;103;36770;5440;227;29114;26;9490;1929;107;7436;426;151375;24876;2930;129888;18;1497;;;5173;12;2523;4;693;;;34;4713;;;5173;1;1;1;1;1;1;1;1;1;85;71;80;148;148770;685;104096
MCO;2015;340000173;340780451;25;9125;459;10;4882;;;0;0;0;;;0;0;0;25;9125;459;10;4882;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;340000207;340780493;85;31899;4924;90;29159;68;24338;2650;49;15422;0;;0;0;0;153;56237;7574;139;44581;14;1194;0;0;68841;12;2253;0;0;0;0;26;3447;0;0;68841;0;0;0;0;0;0;0;0;0;;;;;50479;270;17632
MCO;2015;340000215;340780519;22;8030;610;64;6119;;;0;0;0;;;0;0;0;22;8030;610;64;6119;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2015;340000223;340011295;130;47450;7569;681;45147;57;20805;2738;180;13186;25;9125;1680;417;5444;212;77380;11987;1278;63777;7;1103;;;1502;6;1199;0;350;;;13;2652;;;1502;1;0;1;1;1;1;1;0;1;80;40;20;5;49236;854;6116
MCO;2015;340000231;340780535;32;9328;560;7;9327;;;0;0;0;;;0;0;0;32;9328;560;7;9327;;0;;;21;;0;;0;;;;0;;;21;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;340000249;340780543;10;3650;216;3;3069;;;0;0;0;;;0;0;0;10;3650;216;3;3069;0;0;;;1;;0;;0;;;0;0;;;1;0;0;0;0;0;0;0;0;0;;;;;128;;
MCO;2015;340008275;340780477;44;16060;1217;2;15572;;;0;0;0;;;0;0;0;44;16060;1217;2;15572;10;1315;;;55;;0;;0;;;10;1315;;;55;0;0;0;0;0;0;0;0;0;;;;;5366;195;
MCO;2015;340009885;340009877;20;7300;1016;12;5593;40;14600;9865;6788;10224;32;11680;1788;16;6743;92;33580;12669;6816;22560;0;0;;;3042;15;2;1;175;;;16;177;;;3042;;;;;;;;;;;;;;;;
MCO;2015;340015502;340000512;105;38325;10394;1282;45440;145;52925;5583;19;29874;0;0;0;0;0;250;91250;15977;1301;75314;2;748;0;0;0;20;7522;;0;0;0;22;8270;0;0;0;;;;;;;;;;;;;;;;
MCO;2015;340015965;340000074;33;12045;3040;472;16676;180;65700;8171;103;35604;;;0;0;0;213;77745;11211;575;52280;0;10;;;4612;35;9612;;0;;;35;9622;;;4612;;;;;;;;;;;;;;;;
MCO;2015;340015999;340000413;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;31592;;0;;0;;;;0;;;31592;;;;;;;;;;;;;;;;
MCO;2015;340017490;340000413;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;3626;;0;;0;;;;0;;;3626;;;;;;;;;;;;;;;;
MCO;2015;340019603;340019587;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;7910;;0;;0;;;;0;;;7910;0;0;0;0;0;0;0;0;0;;;;;0;0;0
MCO;2015;340780139;340000090;;;0;0;0;84;30660;6076;2173;14803;;;0;0;0;84;30660;6076;2173;14803;;0;;;0;10;2309;;0;;;10;2309;;;0;;;;;;;;;;;;;;;;
MCO;2015;340780147;340000108;10;3650;1715;403;5336;10;3650;739;33;2938;;;0;0;0;20;7300;2454;436;8274;;0;;;0;9;1250;;0;;;9;1250;;;0;;;;;;;;;;;;;;;;
MCO;2015;340780154;340000116;10;3650;1446;229;5670;26;9490;749;16;3443;0;0;0;0;0;36;13140;2195;245;9113;;0;;;47;15;5460;;0;;;15;5460;;;47;0;;;;;;;;;;;;;;;
MCO;2015;340780436;340011295;30;10950;872;2;10694;0;0;0;0;0;0;0;0;0;0;30;10950;872;2;10694;2;25;0;0;1;0;0;0;0;0;0;2;25;0;0;1;0;0;1;1;1;0;1;0;0;99;122;;;7340;0;1559
MCO;2015;340780444;340009893;10;3650;171;6;3141;;;0;0;0;;;0;0;0;10;3650;171;6;3141;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;340780568;340000256;17;6205;833;5;5170;;;0;0;0;;;0;0;0;17;6205;833;5;5170;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2015;340780634;340000272;25;9125;1543;61;9204;90;32850;5984;87;19611;;;0;0;0;115;41975;7527;148;28815;0;0;0;0;848;39;13521;;0;;;39;13521;0;0;848;;;;;;;;;;;;;;;;
MCO;2015;340780642;340785856;40;9452;2041;97;8773;119;21185;4429;22;17372;;;0;0;0;159;30637;6470;119;26145;2;4921;;;2214;20;5177;;0;;;22;10098;;;2214;1;1;0;1;1;0;0;1;;;;;;87245;0;0
MCO;2015;340780667;340000280;110;40150;6713;166;50135;100;36500;4788;101;26032;0;;0;0;0;210;76650;11501;267;76167;9;2484;0;0;6507;19;8830;0;0;;;28;11314;0;0;6507;;;;;;;;;;;;;;;;
MCO;2015;340780675;340000298;58;21170;2217;40;17660;42;14965;2659;74;7807;58;20805;3442;36;14138;158;56940;8318;150;39605;43;35;;;8612;33;8675;1;960;;;77;9670;;;8612;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;340780683;340000306;16;5840;1227;211;6438;85;31025;4519;439;12700;71;25915;4962;1267;16319;172;62780;10708;1917;35457;0;0;0;0;48;18;10121;4;852;0;0;22;10973;0;0;48;;;;;;;;;;;;;;;;
MCO;2015;340780717;340008150;15;5475;2469;423;9603;45;16425;1511;95;5833;10;3650;518;57;1679;70;25550;4498;575;17115;;0;;;242;4;3008;1;95;;;5;3103;;;242;;;;;;;;;;;;;;;;
MCO;2015;340780725;340000330;4;1460;764;112;738;13;4745;627;0;1471;0;;0;0;0;17;6205;1391;112;2209;;0;;;0;13;5857;;0;;;13;5857;;;0;;;;;;;;;;;;;;;;
MCO;2015;340780741;340000348;;;0;0;0;38;13870;2303;18;8075;25;9125;647;22;2358;63;22995;2950;40;10433;;0;;;22;12;6839;1;202;;;13;7041;;;22;;;;;;;;;;;;;;;;
MCO;2015;340780840;340000413;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;31999;;0;;0;;;;0;;;31999;;;;;;;;;;;;;;;;
MCO;2015;340781608;340015171;46;16790;1586;36;14636;;;0;0;0;;;0;0;0;46;16790;1586;36;14636;;0;;;37;;0;;0;;;;0;;;37;;;;;;;;;;;;;;224;;
MCO;2015;340782036;340780477;312;108878;11161;251;95559;60;19560;2963;104;15110;;;0;0;0;372;128438;14124;355;110669;48;6134;;;13317;5;461;;0;;;53;6595;;;13317;0;1;0;1;0;0;0;0;0;;;;;80049;16;41482
MCO;2015;340782085;340780477;121;40421;6001;521;35605;120;43800;7957;473;30104;;;0;0;0;241;84221;13958;994;65709;10;2057;;;1068;17;5013;;0;;;27;7070;;;1068;0;0;0;0;1;1;0;0;1;;;;;94607;6;98864
MCO;2015;340785161;340780477;284;95989;23760;7735;78616;160;58400;9310;652;40582;;;0;0;0;444;154389;33070;8387;119198;37;6387;;;3742;15;3739;;0;;;52;10126;;;3742;0;0;1;0;0;1;0;1;0;;;;;163261;3700;70805
MCO;2015;340796663;340780477;263;91310;12548;437;76338;56;20440;2315;27;14984;88;32120;6603;1423;26018;407;143870;21466;1887;117340;38;5769;;;4661;6;1095;14;3119;;;58;9983;;;4661;1;0;0;0;0;1;1;0;0;;;;;178513;1;111287
MCO;2015;350000014;350005179;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;5;972;;;0;;0;;0;;;5;972;;;0;0;0;0;0;0;0;0;0;0;;;;;1090;;
MCO;2015;350000063;220020739;33;12045;609;12;9707;;;0;0;0;;;0;0;0;33;12045;609;12;9707;5;19;;;5;;0;;0;;;5;19;;;5;1;0;0;;1;0;0;0;0;;;;;410;;
MCO;2015;350000071;750000218;22;8030;729;4;6166;;;0;0;0;;;0;0;0;22;8030;729;4;6166;1;274;;;69;;0;;0;;;1;274;;;69;1;0;0;0;1;0;0;0;0;;;;;434;;
MCO;2015;350000121;350000303;111;40515;4084;207;35046;224;81760;15396;952;53863;48;17520;2873;101;12821;383;139795;22353;1260;101730;22;1;;;10530;65;20098;3;40;;;90;20139;;;10530;;;;;;;;;;;;;;;;
MCO;2015;350000139;350001137;9;3285;1069;107;5902;77;28105;3284;110;9954;57;20805;4996;110;21181;143;52195;9349;327;37037;0;3256;;;15;30;3287;4;1614;;;34;8157;;;15;1;0;0;1;0;1;0;0;0;;;;;80434;;20979
MCO;2015;350000147;350000022;306;107576;15019;581;95052;60;20724;3642;388;18486;31;11546;2748;155;11201;397;139846;21409;1124;124739;30;2095;;;10082;15;1547;2;681;;;47;4323;;;10082;1;1;1;1;1;1;1;1;0;65;47;39;;69616;115;7763
MCO;2015;350000154;350000030;143;52315;6771;346;47099;28;10220;1635;112;7831;18;8232;1241;45;5341;189;70767;9647;503;60271;7;1004;;;179;5;834;2;288;;;14;2126;;;179;1;0;1;1;1;1;1;0;0;80;15;20;;95619;;81281
MCO;2015;350000162;350000048;91;33215;4790;673;29117;30;10950;1588;257;7113;20;7300;782;86;3030;141;51465;7160;1016;39260;5;666;0;0;119;6;931;4;116;;;15;1713;0;0;119;1;1;0;1;1;1;1;0;1;;;;;36923;;18164
MCO;2015;350000188;350000055;83;30295;4332;344;24405;21;7665;1472;324;5697;18;6570;921;42;4101;122;44530;6725;710;34203;11;1290;;;495;;0;0;73;;;11;1363;;;495;1;0;1;1;0;1;0;0;0;;;;;71067;;4779
MCO;2015;350000196;350000311;;;120;0;941;69;25185;5123;1907;10297;;;0;0;0;69;25185;5243;1907;11238;;0;;;2631;11;4188;;0;;;11;4188;;;2631;;;;;;;;;;;;;;;;
MCO;2015;350000204;350023248;15;5475;350;4;4687;;;0;0;0;;;0;0;0;15;5475;350;4;4687;0;0;;;3;;0;;0;;;0;0;;;3;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;350000212;350000089;20;7300;346;3;5178;;;0;0;0;;;0;0;0;20;7300;346;3;5178;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2015;350000410;350002291;15;5475;280;1;4346;;;0;0;0;;;0;0;0;15;5475;280;1;4346;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;594;594;
MCO;2015;350000436;350002317;11;4015;191;3;2734;;;0;0;0;;;0;0;0;11;4015;191;3;2734;;0;;;1;;0;;0;;;;0;;;1;;;;;;;;;;;;;;;;
MCO;2015;350000444;350048518;12;4380;280;5;3431;;;0;0;0;;;0;0;0;12;4380;280;5;3431;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2015;350000451;350002333;20;7300;159;0;2849;;;0;0;0;;;0;0;0;20;7300;159;0;2849;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2015;350000741;350005179;583;199180;33240;4074;188348;306;102625;13466;491;85588;;;0;0;0;889;301805;46706;4565;273936;70;9474;2;117;21701;26;5467;;0;;;96;14941;2;117;21701;;1;1;1;;;;;;45;;;;320876;2500;70110
MCO;2015;350002192;220020739;131;45340;10130;2426;35497;30;8530;1733;20;4316;0;0;0;0;0;161;53870;11863;2446;39813;8;468;;;893;19;4153;;0;;;27;4621;;;893;1;0;1;1;1;0;1;0;1;;;;;4299;;
MCO;2015;350002200;350029948;7;2555;317;0;2537;;;0;0;0;;;0;0;0;7;2555;317;0;2537;;0;;;0;;0;;0;;;;0;;;0;;;;1;;;;;;;;;;2015;;383
MCO;2015;350002812;350023503;45;13839;2230;33;11185;15;4652;656;0;1881;;;0;0;0;60;18491;2886;33;13066;37;368;;;50661;6;1105;;0;;;43;1473;;;50661;0;0;0;0;0;0;0;0;0;;;;;40106;0;9517
MCO;2015;350005021;440042844;76;24936;1815;10;25281;;;0;0;0;;;0;0;0;76;24936;1815;10;25281;5;748;;;92;;0;;0;;;5;748;;;92;1;0;0;1;1;0;0;;0;;;;;4006;;
MCO;2015;350005146;350000733;45;16425;2643;32;16924;101;36865;5650;332;22405;;;0;0;0;146;53290;8293;364;39329;20;462;;;4935;44;12796;;0;;;64;13258;;;4935;;;;;;;;;;;;;;;;
MCO;2015;350007084;350005179;234;77068;10587;921;71552;42;13094;3123;302;8942;91;33159;5661;217;29044;367;123321;19371;1440;109538;31;2642;;;4762;20;3559;16;2050;;;67;8251;;;4762;;;;;;1;;1;;;;64;;155508;;45411
MCO;2015;360000038;360000046;56;20440;1873;656;14257;;;0;0;0;;;0;0;0;56;20440;1873;656;14257;3;301;;;428;;0;1;33;;;4;334;;;428;1;0;0;1;0;0;1;0;0;;;;;11117;;19934
MCO;2015;360000129;360000269;13;4745;196;1;1835;78;28470;3296;9;12995;0;0;0;0;0;91;33215;3492;10;14830;0;0;;;202;33;6741;1;7;;;34;6748;;;202;;;;;;;;;;;;;;;;
MCO;2015;360000137;360000053;262;95630;13810;1706;83242;111;39345;5337;631;28896;40;13870;2557;468;9628;413;148845;21704;2805;121766;25;815;;;7517;8;1529;;0;;;33;2344;;;7517;1;0;1;1;1;1;1;1;1;;;;;173086;549;12295
MCO;2015;360000145;360000061;37;13505;899;37;11813;;;0;0;0;;;0;0;0;37;13505;899;37;11813;3;18;;;50;;0;;0;;;3;18;;;50;1;0;0;0;0;0;0;1;0;;;;;3387;0;148
MCO;2015;360000160;360000079;36;13140;1982;158;10939;6;2190;684;54;2477;13;4745;425;81;1366;55;20075;3091;293;14782;4;412;;;6;3;456;;0;;;7;868;;;6;1;0;0;1;0;1;1;1;1;;;;;;;
MCO;2015;360002133;330031048;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;16322;;0;;0;;;;0;;;16322;;;;;;;;;;;;;;;;
MCO;2015;360002232;360000541;25;9125;1163;5;8290;;;0;0;0;;;0;0;0;25;9125;1163;5;8290;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;370000051;370000028;4;1460;3;0;30;37;13505;1271;20;5419;0;0;0;0;0;41;14965;1274;20;5449;;0;;;0;19;3823;;0;;;19;3823;;;0;;;;;;;;;;;;;;;;
MCO;2015;370000085;370013468;77;28105;6063;750;27787;77;28105;2816;15;10982;;;0;0;0;154;56210;8879;765;38769;;0;;;12633;30;8149;;0;;;30;8149;;;12633;;;;;;;;;;;;;;;;
MCO;2015;370000093;370013468;56;20440;4612;921;18383;108;39420;5357;203;20950;;;0;0;0;164;59860;9969;1124;39333;;0;;;2376;26;7541;;0;;;26;7541;;;2376;;;;;;;;;;;;;;;;
MCO;2015;370000499;370000481;104;37960;4779;500;27383;69;22945;4171;1241;12788;;;0;0;0;173;60905;8950;1741;40171;11;1448;;;1625;11;1722;;0;;;22;3170;;;1625;1;1;1;1;1;0;1;1;1;;;;;107209;337;73388
MCO;2015;370000531;370000606;65;23725;4035;441;21484;0;0;0;0;0;15;5475;779;107;2584;80;29200;4814;548;24068;5;53;0;0;1303;0;0;2;67;0;0;7;120;0;0;1303;1;0;1;0;1;1;1;0;0;30;40;50;0;12464;0;6841
MCO;2015;370000580;370000564;25;9125;638;4;7149;;;0;0;0;;;0;0;0;25;9125;638;4;7149;;0;;;0;;0;;0;;;;0;;;0;1;1;1;1;0;0;1;1;1;114;;;119;8627;;551
MCO;2015;370000861;370000481;381;132905;16132;781;114639;101;34622;6444;1319;24519;92;33874;6914;732;28739;574;201401;29490;2832;167897;53;5431;3;327;52180;12;4335;22;1648;;;87;11414;3;327;52180;0;0;1;0;1;0;1;0;1;;;;;277802;;247377
MCO;2015;370000879;370000564;59;21535;3651;776;17789;24;7976;1291;20;5426;1;365;49;46;4;84;29876;4991;842;23219;2;22;;;34;4;1085;1;0;;;7;1107;;;34;1;0;0;1;1;0;1;1;1;;103;;158;33961;;2748
MCO;2015;370000903;370000614;35;12775;1847;98;13107;25;9125;1080;8;4385;;;0;0;0;60;21900;2927;106;17492;4;940;;;505;6;328;;0;;;10;1268;;;505;0;1;1;1;0;0;1;0;1;;;;;40939;;11223
MCO;2015;370001109;370002701;10;3650;225;3;2899;;;0;0;0;;;0;0;0;10;3650;225;3;2899;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2015;370001158;370004327;14;5110;218;18;2546;0;0;0;0;0;0;0;0;0;0;14;5110;218;18;2546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;370004467;370000481;275;96849;25965;3939;86222;218;81618;10941;652;64761;;;0;0;0;493;178467;36906;4591;150983;24;2347;;;5033;15;3643;;0;;;39;5990;;;5033;1;1;0;1;0;0;0;1;0;;;;;217074;399;104184
MCO;2015;370007569;370007528;135;41349;5578;1026;33463;103;37595;8633;822;30694;86;31390;4516;1508;14557;324;110334;18727;3356;78714;0;2;0;0;8816;50;18612;0;0;0;0;50;18614;0;0;8816;;;;;;;;;;;;;;;;
MCO;2015;380000018;380780023;30;10950;1212;53;8728;;;0;0;0;;;0;0;0;30;10950;1212;53;8728;;0;;;94;;0;;0;;;;0;;;94;0;0;0;0;0;0;0;1;0;;;;;5070;;
MCO;2015;380000026;380780031;35;12652;1284;298;10440;;;0;0;0;;;0;0;0;35;12652;1284;298;10440;;0;;;93;;0;;0;;;;0;;;93;1;1;0;1;0;0;1;1;1;;;;;6571;;2638
MCO;2015;380000034;380780049;243;84483;12677;534;79218;68;23222;2829;0;16164;31;11315;1640;0;6347;342;119020;17146;534;101729;14;685;;;3887;10;1667;0;442;;;24;2794;;;3887;1;0;1;1;1;1;1;0;1;;;;;;;
MCO;2015;380000042;380780056;66;21377;2393;77;21377;;;0;0;0;;;0;0;0;66;21377;2393;77;21377;5;302;;;9;;0;;0;;;5;302;;;9;1;0;0;1;0;0;1;0;0;;;;;14256;;
MCO;2015;380000059;380780072;32;11680;785;2;10012;;;0;0;0;;;0;0;0;32;11680;785;2;10012;;0;;;17;;0;;0;;;;0;;;17;0;0;1;0;0;0;1;0;1;;;;30;1108;;
MCO;2015;380000067;380780080;766;269600;35882;3502;239231;351;129404;17579;211;98979;73;26645;4889;253;21578;1190;425649;58350;3966;359788;118;12074;4;651;46291;33;8191;13;2705;;;164;22970;4;651;46291;1;1;1;1;1;1;1;1;1;100;100;80;40;492937;465;337593
MCO;2015;380000091;380780171;28;10200;808;0;9588;0;;0;0;0;0;;0;0;0;28;10200;808;0;9588;2;49;;;247;0;0;0;0;;;2;49;;;247;1;0;1;1;1;0;1;0;0;240;120;0;0;15383;0;89
MCO;2015;380000109;380780213;20;7300;550;4;5862;;;0;0;0;;;0;0;0;20;7300;550;4;5862;;0;;;6;;0;;0;;;;0;;;6;0;0;0;0;0;0;1;1;0;;;;;2623;;
MCO;2015;380000174;380781435;235;85529;11409;656;73012;53;17825;1960;104;11180;30;10950;2445;126;9686;318;114304;15814;886;93878;12;1252;;;1275;10;1125;2;591;;;24;2968;;;1275;1;1;1;1;1;1;1;1;1;77;41;45;31;112424;102;169478
MCO;2015;380000406;380784751;117;42289;7395;740;40840;39;12813;1935;65;9654;39;13837;1998;71;8185;195;68939;11328;876;58679;7;857;1;125;1345;8;940;2;880;;;17;2677;1;125;1345;1;0;0;1;1;1;1;0;0;;60;30;;93857;;82609
MCO;2015;380012658;380012609;144;51420;9111;1135;48861;99;34311;6223;2;25759;34;12410;2351;76;9472;277;98141;17685;1213;84092;35;1356;;;38511;52;16532;34;182;;;121;18070;;;38511;1;1;1;1;;1;1;1;1;;;;;107571;0;75390
MCO;2015;380013037;380013011;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;8;4418;;;0;1;199;;0;;;9;4617;;;0;;;;;;;;;;;;;;;;
MCO;2015;380780197;380798173;;;0;0;0;76;27740;3823;0;12307;33;12045;1566;40;6919;109;39785;5389;40;19226;;0;;;213;15;6291;;0;;;15;6291;;;213;;;;;;;;;;;;;;;;
MCO;2015;380780270;380798165;;;0;0;0;17;6205;1380;3;2727;;;0;0;0;17;6205;1380;3;2727;;0;;;0;26;5279;;0;;;26;5279;;;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0
MCO;2015;380780288;380019224;4;1460;277;4;707;28;10220;1499;10;5319;;;0;0;0;32;11680;1776;14;6026;;0;;;43;17;8439;;0;;;17;8439;;;43;;;;;;;;;;;;;;;;
MCO;2015;380781450;380798140;20;7300;1670;615;6136;25;9125;991;60;3853;;;0;0;0;45;16425;2661;675;9989;;0;;;61;12;1933;;0;;;12;1933;;;61;;;;;;;;;;;;;;;;
MCO;2015;380782722;380780080;24;8243;918;6;7595;71;23223;2895;82;18246;;;0;0;0;95;31466;3813;88;25841;6;423;;;1956;6;1113;;0;;;12;1536;;;1956;0;0;0;0;0;0;0;1;0;;;;;79257;;30702
MCO;2015;380785956;380795211;47;17155;3435;1094;10542;66;24090;5082;127;22418;31;11315;1443;83;5514;144;52560;9960;1304;38474;;0;;;154;24;11887;;0;;;24;11887;;;154;;;;;;;;;;;;;;;;
MCO;2015;380786442;380798025;36;13140;4719;1224;19440;140;51100;6900;39;28213;70;25550;3752;66;17679;246;89790;15371;1329;65332;0;0;;;124;29;12965;0;0;;;29;12965;;;124;;;;;;;;;;;;;;;;
MCO;2015;390000040;390780146;214;76256;9781;856;65017;73;24824;3498;128;19106;35;12775;1973;123;7674;322;113855;15252;1107;91797;8;485;0;0;3937;15;2282;0;0;0;0;23;2767;0;0;3937;1;1;1;1;1;1;1;1;0;90;210;60;0;114818;568;70333
MCO;2015;390000057;390780153;10;3650;241;11;2474;;;0;0;0;;;0;0;0;10;3650;241;11;2474;;0;;;0;;0;;0;;;;0;;;0;1;0;1;0;0;0;0;0;0;90;;;;10359;0;0
MCO;2015;390000065;390780161;46;16790;2678;349;13996;15;5475;1257;227;4719;13;4745;855;71;3125;74;27010;4790;647;21840;;0;;;4724;4;920;0;47;;;4;967;;;4724;0;0;1;1;1;1;1;1;1;;;;;15595;0;3002
MCO;2015;390000081;390780187;8;2920;157;12;1130;;;0;0;0;;;0;0;0;8;2920;157;12;1130;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2015;390000214;390780591;31;11315;1126;70;9621;0;0;0;0;0;0;0;0;0;0;31;11315;1126;70;9621;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;1;0;180;270;;;13566;0;6116
MCO;2015;390000222;390780609;181;63510;8660;787;54007;30;13253;1612;92;9072;24;8697;1673;114;6259;235;85460;11945;993;69338;21;348;;;10896;17;1515;4;510;;;42;2373;;;10896;1;0;1;0;1;1;1;1;1;;;;;89611;4;57285
MCO;2015;390780559;390000180;;;0;0;0;33;11220;873;7;2474;;;0;0;0;33;11220;873;7;2474;;0;;;0;4;1567;;0;;;4;1567;;;0;;;;;;;;;;;;;;;;
MCO;2015;390780575;250017803;4;1239;63;0;500;36;11150;2325;16;6801;;;0;0;0;40;12389;2388;16;7301;;0;;;7;15;4663;;0;;;15;4663;;;7;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;390781193;390000768;20;7300;494;7;6144;;;0;0;0;;;0;0;0;20;7300;494;7;6144;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2015;400000105;400780193;211;76183;12935;1583;68210;76;27740;3916;256;19420;29;10585;3170;814;9618;316;114508;20021;2653;97248;27;2165;;;22618;6;1486;4;222;;;37;3873;;;22618;1;1;1;1;1;1;1;1;1;;43;30;75;102635;;22688
MCO;2015;400000139;400011177;227;77658;13021;1648;70082;78;30980;4536;122;23870;31;11315;1610;43;7329;336;119953;19167;1813;101281;38;2199;;;13744;18;2714;1;681;;;57;5594;;;13744;1;1;1;1;1;1;1;1;1;;;;;152962;1358;76399
MCO;2015;400000147;400780268;13;4745;785;422;4779;0;0;0;0;0;0;0;0;0;0;13;4745;785;422;4779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0
MCO;2015;400000261;400780458;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;1;74;;;0;;0;;0;;;1;74;;;0;;;;;;;;;;;;;;;;
MCO;2015;400780284;400000154;5;1700;95;4;320;30;10320;993;5;4365;;;0;0;0;35;12020;1088;9;4685;;0;;;0;4;1444;;0;;;4;1444;;;0;;;;;;;;;;;;;;;;
MCO;2015;400780342;400000196;5;1825;272;0;301;20;7300;686;10;891;;;0;0;0;25;9125;958;10;1192;1;40;;;79;8;4688;;0;;;9;4728;;;79;;;;;;;;;;;;;;;;
MCO;2015;400780359;400000204;6;2190;158;1;1446;70;25500;2740;0;9729;;;0;0;0;76;27690;2898;1;11175;1;6;;;21;16;6529;;0;;;17;6535;;;21;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;400782769;400001764;25;8879;2751;1062;10205;32;11166;1316;112;5737;0;0;0;0;0;57;20045;4067;1174;15942;0;0;;;46;5;2437;;0;;;5;2437;;;46;;;;;;;;;;;;;;;;
MCO;2015;400787354;400780193;;;;;;;;;;;;;;;;;;;;;2;270;;;;;;;;;;2;270;;;;;;;;;;;;;;;;;;;
MCO;2015;410000020;410000087;286;103424;11171;335;85216;95;28988;5627;170;31580;37;13505;2459;630;8451;418;145917;19257;1135;125247;20;444;;;6494;15;3938;0;0;;;35;4382;;;6494;1;0;1;1;1;1;1;1;1;83;94;16;49;156302;150;105202
