BOR;AN;FI;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM
MCO;2016;590001749;590788956;74;27010;2977;673;20455;;;0;0;0;;;0;0;0;74;27010;2977;673;20455;;0;;;308;;0;;0;;;;0;;;308;1;0;1;1;0;0;0;0;0;;;;;3799;;20843;;;185
MCO;2016;590006607;590780193;173;61025;6439;321;52097;42;12700;2100;92;8094;131;46380;9333;255;38183;346;120105;17872;668;98374;16;2585;;;3575;12;2865;35;5205;;;63;10655;;;3575;0;0;0;0;0;1;0;0;0;;;;;107051;13822;87086;;16676;52057
MCO;2016;590006896;590000519;6;2190;18;0;184;62;22630;1832;11;7807;;;0;0;0;68;24820;1850;11;7991;;0;;;12;8;4867;;0;;;8;4867;;;12;;;;;;;;;;;;;;;;;;;
MCO;2016;590008041;590008033;108;39528;5670;30;31386;68;24888;3386;0;17102;;;0;0;0;176;64416;9056;30;48488;0;57;;;10368;39;9666;;0;;;39;9723;;;10368;;;;;;;;;;;;;;;;;;;
MCO;2016;590046538;590781415;12;4392;313;35;2868;0;0;0;0;0;45;15014;2495;518;7121;57;19406;2808;553;9989;0;0;0;0;57;0;0;6;718;0;0;6;718;0;0;57;0;0;0;0;0;0;0;0;0;;;;;17555;4010;7689;;6179;2893
MCO;2016;590047718;590780052;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;10;1480;;;0;;0;;0;;;10;1480;;;0;0;0;0;0;0;0;0;0;0;;;;;350;;;;;
MCO;2016;590049565;780020715;20;7320;261;2;4730;;;0;0;0;;;0;0;0;20;7320;261;2;4730;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;590052056;590051801;25;9125;1657;4;6520;26;9490;1936;0;6557;25;9125;973;21;4356;76;27740;4566;25;17433;20;35;;;2679;21;8445;;0;;;41;8480;;;2679;1;0;0;1;0;0;0;0;1;;;;;6981;108;6771;;1094;18
MCO;2016;590780060;590000022;;;0;0;0;18;6588;802;0;906;;;0;0;0;18;6588;802;0;906;;0;;;0;17;7912;;0;;;17;7912;;;0;;;;;;;;;;;;;;;;;;;
MCO;2016;590780094;590000055;10;3650;820;0;1791;;;0;0;0;;;0;0;0;10;3650;820;0;1791;15;521;;;8280;;0;;0;;;15;521;;;8280;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;590780250;590053955;;;0;0;0;70;25550;2704;26;5128;;;0;0;0;70;25550;2704;26;5128;;0;;;0;30;20210;;0;;;30;20210;;;0;;;;;;;;;;;;;;;;;;;
MCO;2016;590780268;590053955;84;30660;7146;112;43046;98;35770;6331;56;21031;65;23725;2408;46;10155;247;90155;15885;214;74232;;3;;;40455;33;16930;;0;;;33;16933;;;40455;;;;;;;;;;;;;;;;;;;
MCO;2016;590780284;590051801;192;66065;12211;1800;60987;97;35405;4248;157;27270;;;0;0;0;289;101470;16459;1957;88257;29;4897;;;1769;10;1170;;0;;;39;6067;;;1769;1;1;1;1;1;0;1;1;1;;;;;49597;;48257;772;;5526
MCO;2016;590780342;590053955;;;0;0;0;4;1460;284;0;338;;;0;0;0;4;1460;284;0;338;;19;;;0;14;5521;;0;;;14;5540;;;0;;;;;;;;;;;;;;;;;;;
MCO;2016;590780383;590000204;92;33580;7426;168;25477;152;55480;6270;125;17803;;;0;0;0;244;89060;13696;293;43280;1;797;;;40006;54;17474;;0;;;55;18271;;;40006;;;;;;;;;;;;;;;;;;;
MCO;2016;590781571;590000402;;;0;0;0;33;12045;1687;0;7954;;;0;0;0;33;12045;1687;0;7954;;0;;;0;13;2027;;0;;;13;2027;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;590781951;590053955;16;5840;133;0;911;102;37230;5349;4;19796;;;0;0;0;118;43070;5482;4;20707;;0;;;0;11;2940;;0;;;11;2940;;;0;;;;;;;;;;;;;;;;;;;
MCO;2016;590782256;590000659;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;18;384;;;7681;;0;;0;;;18;384;;;7681;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;590782298;590000675;25;9882;550;3;4299;90;32208;5296;1;16488;26;9516;1042;0;4352;141;51606;6888;4;25139;;2;;;22;25;10035;0;62;;;25;10099;;;22;;;;;;;;;;;;;;;;;;;
MCO;2016;590782496;590000139;15;5475;139;0;1373;;;0;0;0;;;0;0;0;15;5475;139;0;1373;5;76;;;0;;0;;0;;;5;76;;;0;;;;;;;;;;;;;;;;;;;
MCO;2016;590782546;590000733;34;12444;335;8;5227;;;0;0;0;;;0;0;0;34;12444;335;8;5227;0;783;1;366;0;8;1734;;0;;;8;2517;1;366;0;;;;;;;;;;;;;;;;;;;
MCO;2016;590782553;590000741;51;18615;3649;133;16823;53;19345;3936;391;10382;43;15695;2341;90;9078;147;53655;9926;614;36283;2;889;;;2804;40;12761;;0;;;42;13650;;;2804;;;;;;;;;;;;;;;;;;;
MCO;2016;590784864;590780193;83;27502;5381;90;29947;24;8692;750;7;7233;;;0;0;0;107;36194;6131;97;37180;21;4712;;;3661;2;1942;;0;;;23;6654;;;3661;0;0;0;0;0;0;1;0;0;;;;;22462;1;32666;;;5342
MCO;2016;590785374;620001834;80;26920;3142;35;16041;;;0;0;0;;;0;0;0;80;26920;3142;35;16041;20;1454;;;1559;;0;;0;;;20;1454;;;1559;0;0;0;0;0;0;1;0;0;;;;;4701;;7433;;;
MCO;2016;590787586;590780193;228;74892;10826;1549;55704;78;26569;2400;5;20571;;;0;0;0;306;101461;13226;1554;76275;3;408;;;14;;0;;0;;;3;408;;;14;1;0;0;0;0;1;0;0;0;;;;;27951;2;47249;;3;3139
MCO;2016;590788964;590001756;36;13170;1279;25;5567;50;17250;749;13;2580;;;0;0;0;86;30420;2028;38;8147;5;98;;;5264;4;4261;;0;;;9;4359;;;5264;;;;;;;;;;;;;;;;;;;
MCO;2016;590790655;590002218;;;0;0;0;24;7950;1215;11;4891;;;0;0;0;24;7950;1215;11;4891;;0;;;0;5;1190;;0;;;5;1190;;;0;;;;;;;;;;;;;;;;;;;
MCO;2016;590791091;590780193;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;3;698;;;88;;0;;0;;;3;698;;;88;0;0;0;0;0;0;0;0;0;;;;;3845;;227;;;782
MCO;2016;590791562;590782421;20;7320;612;22;7364;0;0;0;0;0;66;23481;4075;115;15629;86;30801;4687;137;22993;0;0;0;0;157;0;0;12;1773;0;;12;1773;0;0;157;0;0;0;0;0;0;0;0;0;;;;;24570;22336;18370;0;0;17733
MCO;2016;590796975;590780193;365;124040;37296;12084;122675;303;99826;15313;248;74007;;;0;0;0;668;223866;52609;12332;196682;55;6452;;;9073;32;7598;;0;;;87;14050;;;9073;0;0;0;0;1;0;0;1;0;;;;;164473;9;141218;8475;4;19825
MCO;2016;590797353;590051801;218;78110;13121;1953;64419;39;14235;2432;231;9658;46;16790;3166;398;10660;303;109135;18719;2582;84737;64;7891;;;7606;16;2979;1;194;;;81;11064;;;7606;1;1;1;1;1;1;1;1;1;;;;;63811;7146;57724;;7370;8598
MCO;2016;590801106;590782421;383;133907;24660;6166;111240;107;41766;6201;834;24666;0;0;20;0;89;490;175673;30881;7000;135995;38;6385;0;0;21276;25;4209;0;0;0;0;63;10594;0;0;21276;1;1;1;1;1;1;1;1;1;;;;;81093;17599;57747;4499;0;0
MCO;2016;590804696;590781902;317;112783;15723;2168;89023;66;24156;3642;506;15905;45;16164;2717;188;9879;428;153103;22082;2862;114807;19;2376;;;2937;14;2841;2;723;;;35;5940;;;2937;1;0;1;1;1;1;1;1;1;170;135;101;120;106660;40766;73496;0;984;52946
MCO;2016;590806360;590003596;15;5490;663;0;4630;;;0;0;0;;;0;0;0;15;5490;663;0;4630;10;5243;;;0;;0;;0;;;10;5243;;;0;;;;;;;;;;;;;;;;;;;
MCO;2016;590811279;590780193;412;139880;15465;349;117090;199;65104;10898;532;45424;;;0;0;0;611;204984;26363;881;162514;93;14074;;;36507;51;10972;;0;;;144;25046;;;36507;;1;1;1;;;;;1;;;;;189839;12;110612;2264;12;62326
MCO;2016;590812186;590782421;18;6582;503;4;5473;0;;0;0;0;0;;0;0;0;18;6582;503;4;5473;10;2959;0;0;0;0;0;0;0;0;0;10;2959;0;0;0;0;0;0;0;0;0;0;0;0;;;;;2133;;918;918;;40
MCO;2016;590813176;590005278;1;365;50;0;224;38;13870;1634;0;9135;1;365;28;0;88;40;14600;1712;0;9447;2;1730;;;0;8;1827;1;66;;;11;3623;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;590813382;590000386;6;2196;31;0;329;45;16470;2614;38;9299;34;12444;1521;46;5115;85;31110;4166;84;14743;;0;;;5;29;5390;;0;;;29;5390;;;5;;;;;;;;;;;;;;;;;;;
MCO;2016;590813507;590000485;23;5546;900;25;4923;102;10079;2398;19;10265;23;4910;1240;42;5007;148;20535;4538;86;20195;0;0;0;0;0;7;4197;0;71;0;0;7;4268;0;0;0;;;;;;;;;;;;;;;;;;;
MCO;2016;590815056;590005492;21;7686;417;8;4610;41;15006;2439;26;8200;;;0;0;0;62;22692;2856;34;12810;;0;;;5390;20;6257;;0;;;20;6257;;;5390;;;;;;;;;;;;;;;;;;;
MCO;2016;590816310;590000048;10;3650;370;9;2670;75;27375;3161;93;9063;33;12045;2054;77;7712;118;43070;5585;179;19445;;0;;;436;39;9163;;0;;;39;9163;;;436;;;;;;;;;;;;;;;;;;;
MCO;2016;590817458;590053955;30;10950;600;0;7528;68;24820;1804;9;3679;;;0;0;0;98;35770;2404;9;11207;;1;;;2242;23;8227;;0;;;23;8228;;;2242;;;;;;;;;;;;;;;;;;;
MCO;2016;590817839;590053955;10;3650;624;0;1098;25;9125;1858;30;4489;30;10950;976;13;3571;65;23725;3458;43;9158;;1;;;12;5;1491;;24;;;5;1516;;;12;;;;;;;;;;;;;;;;;;;
MCO;2016;600000053;600101984;162;58290;6233;248;52804;;;0;0;0;46;16836;2886;187;10985;208;75126;9119;435;63789;7;539;;;2131;7;1082;1;752;;;15;2373;;;2131;1;1;0;1;1;1;1;1;1;;30;7;60;39518;3410;24855;;3135;14172
MCO;2016;600000152;600100572;20;7320;479;3;6024;0;0;0;0;0;0;0;0;0;0;20;7320;479;3;6024;2;71;;;0;0;0;0;0;;;2;71;;;0;1;1;1;1;0;0;0;0;0;;;;;16941;0;1330;0;0;2512
MCO;2016;600000186;600100648;38;13908;1752;99;11799;15;6327;1026;1;4168;9;3294;411;32;1400;62;23529;3189;132;17367;2;19;;;162;7;1045;1;166;;;10;1230;;;162;1;1;1;1;0;1;1;0;1;30;;2;95;19468;1520;24616;692;2515;3055
MCO;2016;600000194;600100713;267;97358;14226;1198;88537;60;21960;3372;129;15916;45;17626;3259;127;14135;372;136944;20857;1454;118588;29;2054;;;27009;14;2978;4;850;;;47;5882;;;27009;1;1;1;1;1;1;1;1;1;65;66;81;121;71006;4510;66572;561;4816;11744
MCO;2016;600000285;600100721;55;20075;2358;140;16743;;;0;0;0;;;0;0;0;55;20075;2358;140;16743;1;96;;;180;11;1357;;92;;;12;1545;;;180;1;1;1;1;1;1;1;0;1;;90;30;60;18634;1708;9274;;1263;3209
MCO;2016;600000467;600101984;266;95014;12852;679;80025;69;25069;4410;77;19266;38;13908;1981;29;9085;373;133991;19243;785;108376;12;961;;;20000;14;2352;6;342;;;32;3655;;;20000;1;1;1;1;1;1;1;1;1;250;60;40;60;79113;3315;75568;321;3411;11018
MCO;2016;600008643;600008635;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;0;5;2710;;0;;;5;2710;;;0;;;;;;;;;;;;;;;;;;;
MCO;2016;600010862;600010854;0;;0;0;0;;;0;0;0;;;0;0;0;0;;0;0;0;0;0;;;0;20;5513;;0;;;20;5513;;;0;0;0;0;1;0;0;0;0;1;;;;30;;;;;;
MCO;2016;600100101;750712184;29;10614;795;3;9874;;;0;0;0;;;0;0;0;29;10614;795;3;9874;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2016;600100168;600106629;35;12810;2197;11;10080;21;7686;1425;7;4631;;;0;0;0;56;20496;3622;18;14711;13;667;;;1950;7;1814;;0;;;20;2481;;;1950;1;1;1;1;0;0;1;1;1;60;;;30;36278;;8399;;;
MCO;2016;600100176;600010581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;696;0;0;0;0;0;0;0;;;10;696;0;0;0;0;0;0;1;0;0;0;0;0;;;;;758;0;;;;
MCO;2016;600100184;600010276;40;14600;517;4;6109;;;0;0;0;;;0;0;0;40;14600;517;4;6109;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2016;600100754;600000228;26;9490;1903;89;12970;102;37230;5306;9;21249;23;8395;1587;117;5730;151;55115;8796;215;39949;12;2103;;;18161;24;8751;0;0;;;36;10854;;;18161;;;;;;;;;;;;;;;;;;;
MCO;2016;600110175;600001234;21;7665;460;4;2449;72;23620;2936;27;8697;;;0;0;0;93;31285;3396;31;11146;6;73;;;91;16;8429;;0;;;22;8502;;;91;;;;;;;;;;;;;;;;;;;
MCO;2016;600113476;600100721;303;110595;13429;329;97976;67;24455;4345;197;19031;37;13505;2390;72;9129;407;148555;20164;598;126136;34;1932;2;349;12729;13;3190;1;677;;;48;5799;2;349;12729;1;1;1;1;1;1;1;1;1;90;180;175;150;95555;2755;100048;;;20738
MCO;2016;610000044;610780074;52;19032;3629;1051;20189;28;10248;1516;250;5298;17;6222;1145;162;3517;97;35502;6290;1463;29004;5;431;;;57;0;0;;0;;;5;431;;;57;1;1;0;1;0;1;1;0;0;;;3;;12230;2953;22155;;2280;1666
MCO;2016;610000051;610780082;158;56648;8669;526;45939;56;20496;3002;0;15598;20;7320;1433;0;5258;234;84464;13104;526;66795;12;2553;;;8324;8;1706;0;507;;;20;4766;;;8324;1;1;1;1;1;1;1;1;1;45;180;7;60;85177;6420;78840;;;9907
MCO;2016;610000069;610780090;161;58926;7945;783;45529;57;20862;2306;128;9498;25;9150;1464;333;3994;243;88938;11715;1244;59021;5;78;;;1544;15;2122;0;0;;;20;2200;;;1544;1;1;1;1;0;1;1;0;1;20;;52;115;43996;1819;59997;847;3605;1348
MCO;2016;610000077;610780124;44;16060;1819;177;12571;;;0;0;0;;;0;0;0;44;16060;1819;177;12571;;0;;;2;;0;;0;;;;0;;;2;;;;;;;;;;;;;;;;;;;
MCO;2016;610000093;610780140;25;9150;375;27;7358;;;0;0;0;;;0;0;0;25;9150;375;27;7358;;0;;;10;;0;;0;;;;0;;;10;0;0;1;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;610000119;610780165;126;45990;8179;1162;43299;43;15695;1811;82;11756;31;11315;1875;339;6720;200;73000;11865;1583;61775;15;890;;;9024;12;1526;;0;;;27;2416;;;9024;1;1;1;1;1;1;1;1;0;;;;;34233;2167;26818;1;479;10191
MCO;2016;610006421;610006413;0;;41;1;299;36;13140;1471;4;4198;;;0;0;0;36;13140;1512;5;4497;;0;;;24;22;4406;;0;;;22;4406;;;24;;;;;;;;;;;;;;;;;;;
MCO;2016;610780108;610790594;25;9150;631;6;7755;;;0;0;0;;;0;0;0;25;9150;631;6;7755;;0;;;1;;0;;0;;;;0;;;1;0;0;0;0;0;0;0;0;0;;;;;155;158;1;;279;
MCO;2016;610780116;610790594;53;17678;2717;164;16544;;;0;0;0;;;0;0;0;53;17678;2717;164;16544;0;0;;;98;;0;;0;;;0;0;;;98;1;0;0;0;0;1;0;0;1;;;0;42;6262;136;11822;0;1208;134
MCO;2016;610780199;610000135;4;1464;38;1;341;71;25986;1288;12;5829;;;0;0;0;75;27450;1326;13;6170;;0;;;106;2;2062;;0;;;2;2062;;;106;;;;;;;;;;;;;;;;;;;
MCO;2016;620000026;620003814;77;27016;4385;817;19844;78;28254;3513;32;17168;;;0;0;0;155;55270;7898;849;37012;13;1006;3;381;569;22;1947;;0;;;35;2953;3;381;569;0;0;0;0;1;1;1;1;0;;120;90;;50270;;43934;;;7446
MCO;2016;620000034;620100057;266;96474;14183;1568;81962;55;23790;2973;121;13586;38;14125;3313;121;14036;359;134389;20469;1810;109584;37;3884;4;619;21181;17;2877;2;714;;;56;7475;4;619;21181;1;1;1;1;1;1;1;1;1;195;148;35;253;71516;6431;69707;508;10746;50465
MCO;2016;620000224;620100651;255;92753;15784;681;84379;74;25522;2206;0;14486;22;8030;1587;0;6135;351;126305;19577;681;105000;23;5332;;;15155;10;697;4;943;;;37;6972;;;15155;1;0;1;1;1;1;1;1;0;;;;;81417;3091;87019;410;1962;22882
MCO;2016;620000240;620100677;49;17864;1248;6;15816;;;0;0;0;;;0;0;0;49;17864;1248;6;15816;13;1894;;;0;;0;;0;;;13;1894;;;0;0;0;1;0;0;0;0;0;0;90;;;;3709;759;1942;;;
MCO;2016;620000257;620100685;393;138013;19081;1001;114855;113;41358;5873;380;26052;56;20496;3437;116;13624;562;199867;28391;1497;154531;34;4080;;;19080;31;5314;10;1971;;;75;11365;;;19080;1;1;1;1;1;1;1;1;1;100;120;60;80;152136;9102;119118;34;5942;147690
MCO;2016;620000323;620101337;217;79410;11827;864;77435;45;16470;2811;0;13244;57;20862;2934;17;14003;319;116742;17572;881;104682;11;865;;;3450;16;3151;2;501;;;29;4517;;;3450;1;0;1;1;1;1;1;1;0;51;54;31;0;68549;7319;56762;0;974;18132
MCO;2016;620000349;620101360;180;66072;11556;1032;56279;57;20862;3028;115;15008;36;13846;2271;96;8950;273;100780;16855;1243;80237;24;3394;;;3129;6;1548;4;629;;;34;5571;;;3129;1;1;1;1;1;1;1;0;1;75;120;60;365;53249;3603;44090;1957;39066;34584
MCO;2016;620000653;620103440;290;103920;16294;2211;79839;111;38993;7517;278;33998;36;13176;1763;84;6964;437;156089;25574;2573;120801;31;3266;;;39812;25;4137;2;641;;;58;8044;;;39812;1;1;1;1;1;1;1;1;1;120;120;77;90;98983;5929;93040;2335;5501;28057
MCO;2016;620003202;620103432;131;47946;8535;1009;39364;46;16836;2566;79;11692;30;10980;2187;581;6586;207;75762;13288;1669;57642;13;1470;1;194;2278;8;1206;0;125;;;21;2801;1;194;2278;1;0;0;1;0;1;1;0;1;;;;;27388;3629;23678;576;3814;6741
MCO;2016;620003350;620001834;60;21960;4956;1527;23782;;;0;0;0;25;9150;1247;117;4365;85;31110;6203;1644;28147;10;333;;;705;;0;;0;;;10;333;;;705;1;0;1;1;1;0;1;1;0;;;;;18113;1374;20310;;2951;161
MCO;2016;620003376;620001834;75;25665;6855;1464;23088;100;36500;5204;292;22199;;;0;0;0;175;62165;12059;1756;45287;;0;;;647;49;7933;;0;;;49;7933;;;647;1;1;1;1;0;0;1;1;0;;;;;49116;;23607;;;
MCO;2016;620006049;620000331;6;2196;143;0;1154;80;29280;3833;3;13717;;;0;0;0;86;31476;3976;3;14871;;0;;;545;30;8245;;0;;;30;8245;;;545;;;;;;;;;;;;;;;;;;;
MCO;2016;620025346;620001834;65;23725;5531;1463;24362;60;21900;2993;221;15191;24;8760;1653;195;5351;149;54385;10177;1879;44904;5;154;;;211;32;4550;;0;;;37;4704;;;211;1;0;1;1;0;0;1;0;0;;;;;33694;4835;18222;;3947;169
MCO;2016;620026690;620027839;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;30184;;0;;0;;;;0;;;30184;;;;;;;;;;;;;;;;;;;
MCO;2016;620100099;620014779;35;12810;1789;14;12226;144;43920;5177;80;17492;21;7686;1402;42;5560;200;64416;8368;136;35278;0;0;;;6497;54;15488;;0;;;54;15488;;;6497;;;;;;;;;;;;;;;;;;;
MCO;2016;620100487;620000125;15;5475;886;2;4543;48;17520;1465;262;5183;;;0;0;0;63;22995;2351;264;9726;1;82;;;19;14;2957;;0;;;15;3039;;;19;;;;;;;;;;;;;;;;;;;
MCO;2016;620100735;620000265;40;14640;2946;1139;14698;93;34038;3216;167;14504;28;10248;1624;73;5896;161;58926;7786;1379;35098;5;190;;;3031;35;6341;;0;;;40;6531;;;3031;;;;;;;;;;;;;;;;;;;
MCO;2016;620100750;620000273;11;4015;691;83;3726;38;13870;1983;208;6386;;;0;0;0;49;17885;2674;291;10112;0;0;;;2525;31;4027;;0;;;31;4027;;;2525;;;;;;;;;;;;;;;;;;;
MCO;2016;620101311;620027763;15;5490;1247;7;6423;90;32850;3279;46;11396;1;365;69;0;215;106;38705;4595;53;18034;4;0;0;0;1259;20;7589;0;0;0;0;24;7589;0;0;1259;;;;;;;;;;;;;;;;;;;
MCO;2016;620101501;620000364;102;37230;8695;94;29902;96;35040;4517;70;18604;;;0;0;0;198;72270;13212;164;48506;3;197;;;29029;52;11105;;0;;;55;11302;;;29029;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;620105940;620000950;24;8784;862;30;6452;15;5490;665;54;2582;;;0;0;0;39;14274;1527;84;9034;;0;;;0;10;1215;;0;;;10;1215;;;0;;;;;;;;;;;;;;762;;712;;;
MCO;2016;620106088;620000976;30;8540;1006;134;8728;0;8220;765;285;2062;;;0;0;0;30;16760;1771;419;10790;;0;;;62;25;3566;;0;;;25;3566;;;62;;;;;;;;;;;;;;;;;;;
MCO;2016;620116046;620002311;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;53;15;2890;;0;;;15;2890;;;53;;;;;;;;;;;;;;;;;;;
MCO;2016;620118513;620002915;71;25986;5344;83;24127;109;39894;5372;883;16587;30;10980;1258;41;5728;210;76860;11974;1007;46442;0;0;;;4105;34;6796;;0;;;34;6796;;;4105;;;;;;;;;;;;;;;;;;;
MCO;2016;630000016;630180032;20;7300;300;6;5980;;;0;0;0;;;0;0;0;20;7300;300;6;5980;;0;;;11;;0;;0;;;;0;;;11;1;1;1;0;0;0;0;0;1;30;;;180;132;;116;;;142
MCO;2016;630000404;630780989;441;157148;35810;3455;192437;279;100971;3572;49;26521;;;0;0;0;720;258119;39382;3504;218958;31;6122;;;23101;17;3164;;0;;;48;9286;;;23101;1;0;1;0;1;0;1;1;1;;;;;117373;9;129896;4;23;17077
MCO;2016;630000412;630780997;50;18300;2034;184;15366;;;0;0;0;;;0;0;0;50;18300;2034;184;15366;3;85;;;973;1;481;1;17;;;5;583;;;973;1;1;0;1;0;1;1;0;0;;;;;5198;17111;12538;;349;1789
MCO;2016;630000420;630781003;50;18300;3034;383;24918;23;8418;1660;308;6517;18;6588;1159;341;3067;91;33306;5853;1032;34502;3;842;;;0;3;626;1;196;;;7;1664;;;0;0;0;1;1;1;1;0;1;1;100;80;30;;28413;19218;30430;0;112;0
MCO;2016;630000438;630781011;158;57670;5546;245;54193;32;9479;1493;84;9671;0;;0;0;0;190;67149;7039;329;63864;6;148;0;0;884;4;2383;0;0;0;0;10;2531;0;0;884;1;0;1;1;1;0;1;1;1;;;;;;;;;;
MCO;2016;630000446;630781029;48;17520;2457;212;21266;32;11680;1169;48;7379;16;5840;1119;197;3714;96;35040;4745;457;32359;6;613;0;0;735;4;195;1;152;0;0;11;960;0;0;735;1;0;1;1;0;1;1;0;0;;;;;14233;1284;12957;0;1970;1495
MCO;2016;630000479;630781110;67;23223;2417;60;19209;47;16945;2798;100;13311;;;0;0;0;114;40168;5215;160;32520;7;1236;0;;46830;5;1114;;0;;;12;2350;0;;46830;1;1;0;0;0;0;0;0;0;;;;;;0;;;0;
MCO;2016;630000560;630781367;20;7320;275;0;6114;;;0;0;0;;;0;0;0;20;7320;275;0;6114;0;0;0;0;0;;0;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;;0;
MCO;2016;630780211;630000107;66;24156;5365;461;23693;155;56730;6720;95;26156;;;0;0;0;221;80886;12085;556;49849;38;2;;;11880;17;11544;;0;;;55;11546;;;11880;;;;;;;;;;;;;;;;;;;
MCO;2016;630780369;630000164;4;1460;141;0;1220;56;20440;1581;15;5645;;;0;0;0;60;21900;1722;15;6865;;0;;;0;12;8389;;0;;;12;8389;;;0;;;;;;;;;;;;;;;;;;;
MCO;2016;630781268;630780989;239;83602;11735;1806;76672;92;33330;3408;33;22628;98;35868;7283;261;30803;429;152800;22426;2100;130103;50;8915;;;12621;13;792;19;1346;;;82;11053;;;12621;0;1;0;1;0;1;0;0;0;;;;;113919;9981;113806;11723;10881;37450
MCO;2016;630781821;750043994;30;10980;247;0;4546;;;0;0;0;;;0;0;0;30;10980;247;0;4546;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2016;630781839;630000826;43;15695;310;22;2654;150;54750;9230;68;32769;71;25915;3528;35;14899;264;96360;13068;125;50322;4;6;;;982;22;17286;1;243;;;27;17535;;;982;;;;;;;;;;;;;;;;;;;
MCO;2016;630783108;630000867;;;0;0;0;56;20440;1385;392;1116;;;0;0;0;56;20440;1385;392;1116;;0;;;0;15;5554;;0;;;15;5554;;;0;;;;;;;;;;;;;;;;;;;
MCO;2016;630783538;630780989;14;5124;171;0;3413;;;0;0;0;;;0;0;0;14;5124;171;0;3413;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;810;;949;40;;5
MCO;2016;640000162;640780417;288;105120;16900;1692;92087;126;45990;7567;487;39527;35;12775;2733;60;11359;449;163885;27200;2239;142973;21;3211;;;24442;16;5187;4;562;;;41;8960;;;24442;0;1;1;1;1;1;1;1;0;;;;;124794;9221;109111;532;1625;
MCO;2016;640000402;640780813;69;25254;2894;473;20925;;0;0;0;0;;0;0;0;0;69;25254;2894;473;20925;6;480;;;681;;0;0;50;;;6;530;;;681;0;0;1;1;1;1;1;0;0;60;5;5;;7579;1829;12938;;2240;4908
MCO;2016;640000410;640780821;79;30744;3400;446;21469;39;14026;1124;128;4806;5;935;245;65;659;123;45705;4769;639;26934;2;580;;;718;0;221;;0;;;2;801;;;718;1;0;1;1;1;0;0;1;1;;;;;13056;37;18622;0;324;1146
MCO;2016;640000428;640780839;5;1825;133;2;1353;0;0;0;0;0;0;0;0;0;0;5;1825;133;2;1353;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2016;640000600;640781290;322;118873;20250;4422;98150;119;44932;6122;519;29320;35;12810;3488;355;13309;476;176615;29860;5296;140779;59;4925;2;226;9229;20;3991;5;515;;;84;9431;2;226;9229;1;1;1;1;1;1;1;1;1;;;;;94605;3641;128705;168;1571;31113
MCO;2016;640015921;640780821;;;0;0;0;;465;608;74;2581;0;2685;226;63;669;0;3150;834;137;3250;;252;;;0;10;1067;;0;;;10;1319;;;0;0;0;0;0;0;1;0;0;0;;;;;2047;479;630;4;208;0
MCO;2016;640016580;640010658;74;24099;6723;914;18306;;;0;0;0;;;0;0;0;74;24099;6723;914;18306;;0;;;2;;0;;0;;;;0;;;2;;;;;;;;;;;;;;;;;;;
